Bar_name,Module,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
ARM-BIO,1,65.19910059,101.295225,-9.524659372,66.46786359,118.555503,14.24669263,ARM_BIO,ARM-BIO-1,"['ELF', 'WET', 'DUB', 'NOM', 'BRO', 'JOY', 'RAD', 'SPY']",ARM-1_BIO-1,"['ARM-ELF-1', 'ARM-WET-1', 'ARM-DUB-1', 'ARM-NOM-1', 'ARM-BRO-1', 'BIO-ELF-1', 'BIO-JOY-1', 'BIO-NOM-1', 'BIO-RAD-1', 'BIO-SPY-1']","['ARM-ELF', 'ARM-WET', 'ARM-DUB', 'ARM-NOM', 'ARM-BRO', 'BIO-ELF', 'BIO-JOY', 'BIO-NOM', 'BIO-RAD', 'BIO-SPY']","['ELF-1', 'WET-1', 'DUB-1', 'NOM-1', 'BRO-7', 'ELF-1', 'JOY-1', 'NOM-1', 'RAD-1', 'SPY-1']",0,outer,right
ARM-WET,1,54.51494159,76.25100098,14.24669263,65.19910059,101.295225,26.61509863,ARM_WET,ARM-WET-1,"['ELF', 'BIO', 'DUB', 'NOM', 'BRO', 'ACE', 'EON', 'NIL', 'TOY', 'YES', 'ADO']",ARM-1_WET-1,"['ARM-ELF-1', 'ARM-BIO-1', 'ARM-DUB-1', 'ARM-NOM-1', 'ARM-BRO-1', 'DUB-WET-1', 'ELF-WET-1', 'NOM-WET-7', 'ACE-WET-7', 'BRO-WET-7', 'EON-WET-7', 'NIL-WET-7', 'TOY-WET-7', 'WET-YES-7', 'ADO-WET-5']","['ARM-ELF', 'ARM-BIO', 'ARM-DUB', 'ARM-NOM', 'ARM-BRO', 'DUB-WET', 'ELF-WET', 'NOM-WET', 'ACE-WET', 'BRO-WET', 'EON-WET', 'NIL-WET', 'TOY-WET', 'WET-YES', 'ADO-WET']","['ELF-1', 'BIO-1', 'DUB-1', 'NOM-1', 'BRO-7', 'DUB-1', 'ELF-1', 'NOM-7', 'ACE-7', 'BRO-7', 'EON-7', 'NIL-7', 'TOY-7', 'YES-7', 'ADO-5']",0,in_to_out,right
ARM-DUB,1,43.10971859,101.295225,14.24669263,65.19910059,102.496384,29.54441263,ARM_DUB,ARM-DUB-1,"['ELF', 'BIO', 'WET', 'NOM', 'BRO', 'WAR', 'ADO', 'TOY']",ARM-1_DUB-1,"['ARM-ELF-1', 'ARM-BIO-1', 'ARM-WET-1', 'ARM-NOM-1', 'ARM-BRO-1', 'DUB-WET-1', 'DUB-ELF-1', 'DUB-WAR-5', 'ADO-DUB-5', 'DUB-TOY-5']","['ARM-ELF', 'ARM-BIO', 'ARM-WET', 'ARM-NOM', 'ARM-BRO', 'DUB-WAR', 'DUB-WET', 'DUB-ELF', 'ADO-DUB', 'DUB-TOY']","['ELF-1', 'BIO-1', 'WET-1', 'NOM-1', 'BRO-7', 'WET-1', 'ELF-1', 'WAR-5', 'ADO-5', 'TOY-5']",0,outer,right
ARM-NOM,1,65.19910059,89.93827798,-8.540843372,74.50482659,101.295225,14.24669263,ARM_NOM,ARM-NOM-1,"['ELF', 'BIO', 'WET', 'DUB', 'BRO', 'GUN', 'JOY', 'SPY', 'DIG', 'DUI', 'HIT', 'ACE']",ARM-1_NOM-1,"['ARM-ELF-1', 'ARM-BIO-1', 'ARM-WET-1', 'ARM-DUB-1', 'ARM-BRO-1', 'BIO-NOM-1', 'ELF-NOM-1', 'GUN-NOM-1', 'JOY-NOM-1', 'NOM-SPY-1', 'DIG-NOM-2', 'DUI-NOM-2', 'NOM-WET-7', 'HIT-NOM-7', 'ACE-NOM-7', 'BRO-NOM-7']","['ARM-ELF', 'ARM-BIO', 'ARM-WET', 'ARM-DUB', 'ARM-BRO', 'BIO-NOM', 'ELF-NOM', 'GUN-NOM', 'JOY-NOM', 'NOM-WET', 'NOM-SPY', 'DIG-NOM', 'DUI-NOM', 'HIT-NOM', 'ACE-NOM', 'BRO-NOM']","['ELF-1', 'BIO-1', 'WET-1', 'DUB-1', 'BRO-7', 'BIO-1', 'ELF-1', 'GUN-1', 'JOY-1', 'SPY-1', 'DIG-2', 'DUI-2', 'WET-7', 'HIT-7', 'ACE-7', 'BRO-7']",0,in_to_out,right
BIO-ELF,1,42.59283659,109.975758,-9.524659372,66.46786359,118.555503,-1.147938372,BIO_ELF,BIO-ELF-1,"['ARM', 'JOY', 'NOM', 'RAD', 'SPY', 'DUB', 'WET', 'PIE', 'GAL', 'WAR', 'HOW', 'ADO']",BIO-1_ELF-1,"['ARM-BIO-1', 'BIO-JOY-1', 'BIO-NOM-1', 'BIO-RAD-1', 'BIO-SPY-1', 'ARM-ELF-1', 'DUB-ELF-1', 'ELF-WET-1', 'ELF-SPY-1', 'ELF-PIE-1', 'ELF-GAL-1', 'ELF-WAR-1', 'ELF-RAD-1', 'ELF-HOW-1', 'ELF-NOM-1', 'ADO-ELF-5']","['ARM-BIO', 'BIO-JOY', 'BIO-NOM', 'BIO-RAD', 'BIO-SPY', 'ARM-ELF', 'DUB-ELF', 'ELF-WET', 'ELF-SPY', 'ELF-PIE', 'ELF-GAL', 'ELF-WAR', 'ELF-RAD', 'ELF-HOW', 'ELF-NOM', 'ADO-ELF']","['ARM-1', 'JOY-1', 'NOM-1', 'RAD-1', 'SPY-1', 'ARM-1', 'DUB-1', 'WET-1', 'SPY-1', 'PIE-1', 'GAL-1', 'WAR-1', 'RAD-1', 'HOW-1', 'NOM-1', 'ADO-5']",0,in_to_out,right
BIO-JOY,1,66.46786359,108.367809,-32.10448937,84.05906559,118.555503,-9.524659372,BIO_JOY,BIO-JOY-1,"['ARM', 'ELF', 'NOM', 'RAD', 'SPY', 'GUN', 'RAW', 'DIG']",BIO-1_JOY-1,"['ARM-BIO-1', 'BIO-ELF-1', 'BIO-NOM-1', 'BIO-RAD-1', 'BIO-SPY-1', 'GUN-JOY-1', 'JOY-NOM-1', 'JOY-SPY-1', 'JOY-RAW-1', 'DIG-JOY-2']","['ARM-BIO', 'BIO-ELF', 'BIO-NOM', 'BIO-RAD', 'BIO-SPY', 'GUN-JOY', 'JOY-NOM', 'JOY-SPY', 'JOY-RAW', 'DIG-JOY']","['ARM-1', 'ELF-1', 'NOM-1', 'RAD-1', 'SPY-1', 'GUN-1', 'NOM-1', 'SPY-1', 'RAW-1', 'DIG-2']",0,outer,right
BIO-NOM,1,66.46786359,89.93827798,-9.524659372,74.50482659,118.555503,-8.540843372,BIO_NOM,BIO-NOM-1,"['ARM', 'ELF', 'JOY', 'RAD', 'SPY', 'GUN', 'WET', 'DIG', 'DUI', 'HIT', 'ACE', 'BRO']",BIO-1_NOM-1,"['ARM-BIO-1', 'BIO-ELF-1', 'BIO-JOY-1', 'BIO-RAD-1', 'BIO-SPY-1', 'ARM-NOM-1', 'ELF-NOM-1', 'GUN-NOM-1', 'JOY-NOM-1', 'NOM-SPY-1', 'DIG-NOM-2', 'DUI-NOM-2', 'NOM-WET-7', 'HIT-NOM-7', 'ACE-NOM-7', 'BRO-NOM-7']","['ARM-BIO', 'BIO-ELF', 'BIO-JOY', 'BIO-RAD', 'BIO-SPY', 'ARM-NOM', 'ELF-NOM', 'GUN-NOM', 'JOY-NOM', 'NOM-WET', 'NOM-SPY', 'DIG-NOM', 'DUI-NOM', 'HIT-NOM', 'ACE-NOM', 'BRO-NOM']","['ARM-1', 'ELF-1', 'JOY-1', 'RAD-1', 'SPY-1', 'ARM-1', 'ELF-1', 'GUN-1', 'JOY-1', 'SPY-1', 'DIG-2', 'DUI-2', 'WET-7', 'HIT-7', 'ACE-7', 'BRO-7']",0,in_to_out,right
BIO-RAD,1,45.56589559,118.555503,-17.33008237,66.46786359,135.015985,-9.524659372,BIO_RAD,BIO-RAD-1,"['ARM', 'ELF', 'JOY', 'NOM', 'SPY', 'GAL', 'OVA', 'PIE']",BIO-1_RAD-1,"['ARM-BIO-1', 'BIO-ELF-1', 'BIO-JOY-1', 'BIO-NOM-1', 'BIO-SPY-1', 'ELF-RAD-1', 'GAL-RAD-1', 'OVA-RAD-1', 'PIE-RAD-1', 'RAD-SPY-1']","['ARM-BIO', 'BIO-ELF', 'BIO-JOY', 'BIO-NOM', 'BIO-SPY', 'ELF-RAD', 'GAL-RAD', 'OVA-RAD', 'PIE-RAD', 'RAD-SPY']","['ARM-1', 'ELF-1', 'JOY-1', 'NOM-1', 'SPY-1', 'ELF-1', 'GAL-1', 'OVA-1', 'PIE-1', 'SPY-1']",0,outer,right
BIO-SPY,1,57.90937859,118.555503,-41.34419237,66.46786359,124.876711,-9.524659372,BIO_SPY,BIO-SPY-1,"['ARM', 'ELF', 'JOY', 'NOM', 'RAD', 'GUN', 'LEG', 'NIX', 'OVA', 'PIE', 'RAW', 'WHO']",BIO-1_SPY-1,"['ARM-BIO-1', 'BIO-ELF-1', 'BIO-JOY-1', 'BIO-NOM-1', 'BIO-RAD-1', 'ELF-SPY-1', 'GUN-SPY-1', 'JOY-SPY-1', 'LEG-SPY-1', 'NIX-SPY-1', 'NOM-SPY-1', 'OVA-SPY-1', 'PIE-SPY-1', 'RAD-SPY-1', 'RAW-SPY-1', 'SPY-WHO-1']","['ARM-BIO', 'BIO-ELF', 'BIO-JOY', 'BIO-NOM', 'BIO-RAD', 'ELF-SPY', 'GUN-SPY', 'JOY-SPY', 'LEG-SPY', 'NIX-SPY', 'NOM-SPY', 'OVA-SPY', 'PIE-SPY', 'RAD-SPY', 'RAW-SPY', 'SPY-WHO']","['ARM-1', 'ELF-1', 'JOY-1', 'NOM-1', 'RAD-1', 'ELF-1', 'GUN-1', 'JOY-1', 'LEG-1', 'NIX-1', 'NOM-1', 'OVA-1', 'PIE-1', 'RAD-1', 'RAW-1', 'WHO-1']",0,in_to_out,right
DUB-WET,1,43.10971859,76.25100098,26.61509863,54.51494159,102.496384,29.54441263,DUB_WET,DUB-WET-1,"['ARM', 'WAR', 'ELF', 'ADO', 'TOY', 'NOM', 'ACE', 'BRO', 'EON', 'NIL', 'YES']",DUB-1_WET-1,"['ARM-DUB-1', 'DUB-ELF-1', 'DUB-WAR-5', 'ADO-DUB-5', 'DUB-TOY-5', 'ARM-WET-1', 'ELF-WET-1', 'NOM-WET-7', 'ACE-WET-7', 'BRO-WET-7', 'EON-WET-7', 'NIL-WET-7', 'TOY-WET-7', 'WET-YES-7', 'ADO-WET-5']","['ARM-DUB', 'DUB-WAR', 'DUB-ELF', 'ADO-DUB', 'DUB-TOY', 'ARM-WET', 'ELF-WET', 'NOM-WET', 'ACE-WET', 'BRO-WET', 'EON-WET', 'NIL-WET', 'TOY-WET', 'WET-YES', 'ADO-WET']","['ARM-1', 'ELF-1', 'WAR-5', 'ADO-5', 'TOY-5', 'ARM-1', 'ELF-1', 'NOM-7', 'ACE-7', 'BRO-7', 'EON-7', 'NIL-7', 'TOY-7', 'YES-7', 'ADO-5']",0,in_to_out,right
DUB-ELF,1,42.59283659,102.496384,-1.147938372,43.10971859,109.975758,29.54441263,DUB_ELF,DUB-ELF-1,"['ARM', 'WAR', 'WET', 'ADO', 'TOY', 'BIO', 'SPY', 'PIE', 'GAL', 'RAD', 'HOW', 'NOM']",DUB-1_ELF-1,"['ARM-DUB-1', 'DUB-WET-1', 'DUB-WAR-5', 'ADO-DUB-5', 'DUB-TOY-5', 'ARM-ELF-1', 'BIO-ELF-1', 'ELF-WET-1', 'ELF-SPY-1', 'ELF-PIE-1', 'ELF-GAL-1', 'ELF-WAR-1', 'ELF-RAD-1', 'ELF-HOW-1', 'ELF-NOM-1', 'ADO-ELF-5']","['ARM-DUB', 'DUB-WAR', 'DUB-WET', 'ADO-DUB', 'DUB-TOY', 'ARM-ELF', 'BIO-ELF', 'ELF-WET', 'ELF-SPY', 'ELF-PIE', 'ELF-GAL', 'ELF-WAR', 'ELF-RAD', 'ELF-HOW', 'ELF-NOM', 'ADO-ELF']","['ARM-1', 'WET-1', 'WAR-5', 'ADO-5', 'TOY-5', 'ARM-1', 'BIO-1', 'WET-1', 'SPY-1', 'PIE-1', 'GAL-1', 'WAR-1', 'RAD-1', 'HOW-1', 'NOM-1', 'ADO-5']",0,in_to_out,right
ELF-WET,1,42.59283659,76.25100098,-1.147938372,54.51494159,109.975758,26.61509863,ELF_WET,ELF-WET-1,"['ARM', 'BIO', 'DUB', 'SPY', 'PIE', 'GAL', 'WAR', 'RAD', 'HOW', 'NOM', 'ADO', 'ACE', 'BRO', 'EON', 'NIL', 'TOY', 'YES']",ELF-1_WET-1,"['ARM-ELF-1', 'BIO-ELF-1', 'DUB-ELF-1', 'ELF-SPY-1', 'ELF-PIE-1', 'ELF-GAL-1', 'ELF-WAR-1', 'ELF-RAD-1', 'ELF-HOW-1', 'ELF-NOM-1', 'ADO-ELF-5', 'ARM-WET-1', 'DUB-WET-1', 'NOM-WET-7', 'ACE-WET-7', 'BRO-WET-7', 'EON-WET-7', 'NIL-WET-7', 'TOY-WET-7', 'WET-YES-7', 'ADO-WET-5']","['ARM-ELF', 'BIO-ELF', 'DUB-ELF', 'ELF-SPY', 'ELF-PIE', 'ELF-GAL', 'ELF-WAR', 'ELF-RAD', 'ELF-HOW', 'ELF-NOM', 'ADO-ELF', 'ARM-WET', 'DUB-WET', 'NOM-WET', 'ACE-WET', 'BRO-WET', 'EON-WET', 'NIL-WET', 'TOY-WET', 'WET-YES', 'ADO-WET']","['ARM-1', 'BIO-1', 'DUB-1', 'SPY-1', 'PIE-1', 'GAL-1', 'WAR-1', 'RAD-1', 'HOW-1', 'NOM-1', 'ADO-5', 'ARM-1', 'DUB-1', 'NOM-7', 'ACE-7', 'BRO-7', 'EON-7', 'NIL-7', 'TOY-7', 'YES-7', 'ADO-5']",0,inner,right
ELF-SPY,1,42.59283659,109.975758,-41.34419237,57.90937859,124.876711,-1.147938372,ELF_SPY,ELF-SPY-1,"['ARM', 'BIO', 'DUB', 'WET', 'PIE', 'GAL', 'WAR', 'RAD', 'HOW', 'NOM', 'ADO', 'GUN', 'JOY', 'LEG', 'NIX', 'OVA', 'RAW', 'WHO']",ELF-1_SPY-1,"['ARM-ELF-1', 'BIO-ELF-1', 'DUB-ELF-1', 'ELF-WET-1', 'ELF-PIE-1', 'ELF-GAL-1', 'ELF-WAR-1', 'ELF-RAD-1', 'ELF-HOW-1', 'ELF-NOM-1', 'ADO-ELF-5', 'BIO-SPY-1', 'GUN-SPY-1', 'JOY-SPY-1', 'LEG-SPY-1', 'NIX-SPY-1', 'NOM-SPY-1', 'OVA-SPY-1', 'PIE-SPY-1', 'RAD-SPY-1', 'RAW-SPY-1', 'SPY-WHO-1']","['ARM-ELF', 'BIO-ELF', 'DUB-ELF', 'ELF-WET', 'ELF-PIE', 'ELF-GAL', 'ELF-WAR', 'ELF-RAD', 'ELF-HOW', 'ELF-NOM', 'ADO-ELF', 'BIO-SPY', 'GUN-SPY', 'JOY-SPY', 'LEG-SPY', 'NIX-SPY', 'NOM-SPY', 'OVA-SPY', 'PIE-SPY', 'RAD-SPY', 'RAW-SPY', 'SPY-WHO']","['ARM-1', 'BIO-1', 'DUB-1', 'WET-1', 'PIE-1', 'GAL-1', 'WAR-1', 'RAD-1', 'HOW-1', 'NOM-1', 'ADO-5', 'BIO-1', 'GUN-1', 'JOY-1', 'LEG-1', 'NIX-1', 'NOM-1', 'OVA-1', 'PIE-1', 'RAD-1', 'RAW-1', 'WHO-1']",0,inner,right
ELF-PIE,1,18.90968059,109.975758,-30.11467737,42.59283659,136.201273,-1.147938372,ELF_PIE,ELF-PIE-1,"['ARM', 'BIO', 'DUB', 'WET', 'SPY', 'GAL', 'WAR', 'RAD', 'HOW', 'NOM', 'ADO', 'NIX', 'OVA', 'RUM']",ELF-1_PIE-1,"['ARM-ELF-1', 'BIO-ELF-1', 'DUB-ELF-1', 'ELF-WET-1', 'ELF-SPY-1', 'ELF-GAL-1', 'ELF-WAR-1', 'ELF-RAD-1', 'ELF-HOW-1', 'ELF-NOM-1', 'ADO-ELF-5', 'GAL-PIE-1', 'HOW-PIE-1', 'NIX-PIE-1', 'OVA-PIE-1', 'PIE-RAD-1', 'PIE-SPY-1', 'PIE-RUM-1']","['ARM-ELF', 'BIO-ELF', 'DUB-ELF', 'ELF-WET', 'ELF-SPY', 'ELF-GAL', 'ELF-WAR', 'ELF-RAD', 'ELF-HOW', 'ELF-NOM', 'ADO-ELF', 'GAL-PIE', 'HOW-PIE', 'NIX-PIE', 'OVA-PIE', 'PIE-RAD', 'PIE-SPY', 'PIE-RUM']","['ARM-1', 'BIO-1', 'DUB-1', 'WET-1', 'SPY-1', 'GAL-1', 'WAR-1', 'RAD-1', 'HOW-1', 'NOM-1', 'ADO-5', 'GAL-1', 'HOW-1', 'NIX-1', 'OVA-1', 'RAD-1', 'SPY-1', 'RUM-5']",0,inner,right
ELF-GAL,1,24.98754559,109.975758,-1.576939372,42.59283659,133.745892,-1.147938372,ELF_GAL,ELF-GAL-1,"['ARM', 'BIO', 'DUB', 'WET', 'SPY', 'PIE', 'WAR', 'RAD', 'HOW', 'NOM', 'ADO']",ELF-1_GAL-1,"['ARM-ELF-1', 'BIO-ELF-1', 'DUB-ELF-1', 'ELF-WET-1', 'ELF-SPY-1', 'ELF-PIE-1', 'ELF-WAR-1', 'ELF-RAD-1', 'ELF-HOW-1', 'ELF-NOM-1', 'ADO-ELF-5', 'GAL-PIE-1', 'GAL-HOW-1', 'GAL-WAR-1', 'GAL-RAD-1']","['ARM-ELF', 'BIO-ELF', 'DUB-ELF', 'ELF-WET', 'ELF-SPY', 'ELF-PIE', 'ELF-WAR', 'ELF-RAD', 'ELF-HOW', 'ELF-NOM', 'ADO-ELF', 'GAL-PIE', 'GAL-HOW', 'GAL-WAR', 'GAL-RAD']","['ARM-1', 'BIO-1', 'DUB-1', 'WET-1', 'SPY-1', 'PIE-1', 'WAR-1', 'RAD-1', 'HOW-1', 'NOM-1', 'ADO-5', 'PIE-1', 'HOW-1', 'WAR-1', 'RAD-1']",0,in_to_out,right
ELF-WAR,1,24.28645659,109.975758,-1.147938372,42.59283659,118.646189,20.21671563,ELF_WAR,ELF-WAR-1,"['ARM', 'BIO', 'DUB', 'WET', 'SPY', 'PIE', 'GAL', 'RAD', 'HOW', 'NOM', 'ADO', 'BOA']",ELF-1_WAR-1,"['ARM-ELF-1', 'BIO-ELF-1', 'DUB-ELF-1', 'ELF-WET-1', 'ELF-SPY-1', 'ELF-PIE-1', 'ELF-GAL-1', 'ELF-RAD-1', 'ELF-HOW-1', 'ELF-NOM-1', 'ADO-ELF-5', 'GAL-WAR-1', 'DUB-WAR-5', 'HOW-WAR-5', 'ADO-WAR-5', 'BOA-WAR-5']","['ARM-ELF', 'BIO-ELF', 'DUB-ELF', 'ELF-WET', 'ELF-SPY', 'ELF-PIE', 'ELF-GAL', 'ELF-RAD', 'ELF-HOW', 'ELF-NOM', 'ADO-ELF', 'DUB-WAR', 'GAL-WAR', 'HOW-WAR', 'ADO-WAR', 'BOA-WAR']","['ARM-1', 'BIO-1', 'DUB-1', 'WET-1', 'SPY-1', 'PIE-1', 'GAL-1', 'RAD-1', 'HOW-1', 'NOM-1', 'ADO-5', 'GAL-1', 'DUB-5', 'HOW-5', 'ADO-5', 'BOA-5']",0,in_to_out,right
ELF-RAD,1,42.59283659,109.975758,-17.33008237,45.56589559,135.015985,-1.147938372,ELF_RAD,ELF-RAD-1,"['ARM', 'BIO', 'DUB', 'WET', 'SPY', 'PIE', 'GAL', 'WAR', 'HOW', 'NOM', 'ADO', 'OVA']",ELF-1_RAD-1,"['ARM-ELF-1', 'BIO-ELF-1', 'DUB-ELF-1', 'ELF-WET-1', 'ELF-SPY-1', 'ELF-PIE-1', 'ELF-GAL-1', 'ELF-WAR-1', 'ELF-HOW-1', 'ELF-NOM-1', 'ADO-ELF-5', 'BIO-RAD-1', 'GAL-RAD-1', 'OVA-RAD-1', 'PIE-RAD-1', 'RAD-SPY-1']","['ARM-ELF', 'BIO-ELF', 'DUB-ELF', 'ELF-WET', 'ELF-SPY', 'ELF-PIE', 'ELF-GAL', 'ELF-WAR', 'ELF-HOW', 'ELF-NOM', 'ADO-ELF', 'BIO-RAD', 'GAL-RAD', 'OVA-RAD', 'PIE-RAD', 'RAD-SPY']","['ARM-1', 'BIO-1', 'DUB-1', 'WET-1', 'SPY-1', 'PIE-1', 'GAL-1', 'WAR-1', 'HOW-1', 'NOM-1', 'ADO-5', 'BIO-1', 'GAL-1', 'OVA-1', 'PIE-1', 'SPY-1']",0,in_to_out,right
ELF-HOW,1,6.326552594,109.975758,-1.147938372,42.59283659,118.044822,1.885876628,ELF_HOW,ELF-HOW-1,"['ARM', 'BIO', 'DUB', 'WET', 'SPY', 'PIE', 'GAL', 'WAR', 'RAD', 'NOM', 'ADO', 'BOA', 'REF', 'RUM', 'SHY']",ELF-1_HOW-1,"['ARM-ELF-1', 'BIO-ELF-1', 'DUB-ELF-1', 'ELF-WET-1', 'ELF-SPY-1', 'ELF-PIE-1', 'ELF-GAL-1', 'ELF-WAR-1', 'ELF-RAD-1', 'ELF-NOM-1', 'ADO-ELF-5', 'GAL-HOW-1', 'HOW-PIE-1', 'HOW-WAR-5', 'ADO-HOW-5', 'BOA-HOW-5', 'HOW-REF-5', 'HOW-RUM-5', 'HOW-SHY-5']","['ARM-ELF', 'BIO-ELF', 'DUB-ELF', 'ELF-WET', 'ELF-SPY', 'ELF-PIE', 'ELF-GAL', 'ELF-WAR', 'ELF-RAD', 'ELF-NOM', 'ADO-ELF', 'GAL-HOW', 'HOW-WAR', 'HOW-PIE', 'ADO-HOW', 'BOA-HOW', 'HOW-REF', 'HOW-RUM', 'HOW-SHY']","['ARM-1', 'BIO-1', 'DUB-1', 'WET-1', 'SPY-1', 'PIE-1', 'GAL-1', 'WAR-1', 'RAD-1', 'NOM-1', 'ADO-5', 'GAL-1', 'PIE-1', 'WAR-5', 'ADO-5', 'BOA-5', 'REF-5', 'RUM-5', 'SHY-5']",0,inner,right
ELF-NOM,1,42.59283659,89.93827798,-8.540843372,74.50482659,109.975758,-1.147938372,ELF_NOM,ELF-NOM-1,"['ARM', 'BIO', 'DUB', 'WET', 'SPY', 'PIE', 'GAL', 'WAR', 'RAD', 'HOW', 'ADO', 'GUN', 'JOY', 'DIG', 'DUI', 'HIT', 'ACE', 'BRO']",ELF-1_NOM-1,"['ARM-ELF-1', 'BIO-ELF-1', 'DUB-ELF-1', 'ELF-WET-1', 'ELF-SPY-1', 'ELF-PIE-1', 'ELF-GAL-1', 'ELF-WAR-1', 'ELF-RAD-1', 'ELF-HOW-1', 'ADO-ELF-5', 'ARM-NOM-1', 'BIO-NOM-1', 'GUN-NOM-1', 'JOY-NOM-1', 'NOM-SPY-1', 'DIG-NOM-2', 'DUI-NOM-2', 'NOM-WET-7', 'HIT-NOM-7', 'ACE-NOM-7', 'BRO-NOM-7']","['ARM-ELF', 'BIO-ELF', 'DUB-ELF', 'ELF-WET', 'ELF-SPY', 'ELF-PIE', 'ELF-GAL', 'ELF-WAR', 'ELF-RAD', 'ELF-HOW', 'ADO-ELF', 'ARM-NOM', 'BIO-NOM', 'GUN-NOM', 'JOY-NOM', 'NOM-WET', 'NOM-SPY', 'DIG-NOM', 'DUI-NOM', 'HIT-NOM', 'ACE-NOM', 'BRO-NOM']","['ARM-1', 'BIO-1', 'DUB-1', 'WET-1', 'SPY-1', 'PIE-1', 'GAL-1', 'WAR-1', 'RAD-1', 'HOW-1', 'ADO-5', 'ARM-1', 'BIO-1', 'GUN-1', 'JOY-1', 'SPY-1', 'DIG-2', 'DUI-2', 'WET-7', 'HIT-7', 'ACE-7', 'BRO-7']",0,inner,right
FRO-RAW,1,76.51529459,92.49394598,-76.93202537,83.11559959,115.720687,-61.04676337,FRO_RAW,FRO-RAW-1,"['WHO', 'GUN', 'ASK', 'OFF', 'JOY', 'LEG', 'SPY']",FRO-1_RAW-1,"['FRO-WHO-1', 'FRO-GUN-1', 'ASK-FRO-2', 'FRO-OFF-1', 'GUN-RAW-1', 'JOY-RAW-1', 'LEG-RAW-1', 'RAW-SPY-1', 'RAW-WHO-1']","['FRO-WHO', 'FRO-GUN', 'ASK-FRO', 'FRO-OFF', 'GUN-RAW', 'JOY-RAW', 'LEG-RAW', 'RAW-SPY', 'RAW-WHO']","['WHO-1', 'GUN-1', 'ASK-2', 'OFF-2', 'GUN-1', 'JOY-1', 'LEG-1', 'SPY-1', 'WHO-1']",0,outer,right
FRO-WHO,1,56.10229159,92.49394598,-84.02869737,83.11559959,110.670883,-76.93202537,FRO_WHO,FRO-WHO-1,"['RAW', 'GUN', 'ASK', 'OFF', 'LEG', 'NIX', 'SPY']",FRO-1_WHO-1,"['FRO-RAW-1', 'FRO-GUN-1', 'ASK-FRO-2', 'FRO-OFF-1', 'GUN-WHO-1', 'LEG-WHO-1', 'NIX-WHO-1', 'RAW-WHO-1', 'SPY-WHO-1', 'OFF-WHO-2']","['FRO-RAW', 'FRO-GUN', 'ASK-FRO', 'FRO-OFF', 'GUN-WHO', 'LEG-WHO', 'NIX-WHO', 'RAW-WHO', 'SPY-WHO', 'OFF-WHO']","['RAW-1', 'GUN-1', 'ASK-2', 'OFF-2', 'GUN-1', 'LEG-1', 'NIX-1', 'RAW-1', 'SPY-1', 'OFF-2']",0,in_to_out,right
FRO-GUN,1,80.21752159,86.71068098,-76.93202537,83.11559959,92.49394598,-50.51652737,FRO_GUN,FRO-GUN-1,"['RAW', 'WHO', 'ASK', 'OFF', 'JOY', 'NOM', 'SPY', 'DIG', 'DUI', 'TAG', 'TUB']",FRO-1_GUN-1,"['FRO-RAW-1', 'FRO-WHO-1', 'ASK-FRO-2', 'FRO-OFF-1', 'GUN-JOY-1', 'GUN-RAW-1', 'GUN-WHO-1', 'GUN-NOM-1', 'GUN-SPY-1', 'ASK-GUN-2', 'DIG-GUN-2', 'DUI-GUN-2', 'GUN-OFF-2', 'GUN-TAG-2', 'GUN-TUB-2']","['FRO-RAW', 'FRO-WHO', 'ASK-FRO', 'FRO-OFF', 'GUN-JOY', 'GUN-RAW', 'GUN-WHO', 'GUN-NOM', 'GUN-SPY', 'ASK-GUN', 'DIG-GUN', 'DUI-GUN', 'GUN-OFF', 'GUN-TAG', 'GUN-TUB']","['RAW-1', 'WHO-1', 'ASK-2', 'OFF-2', 'JOY-1', 'RAW-1', 'WHO-1', 'NOM-1', 'SPY-1', 'ASK-2', 'DIG-2', 'DUI-2', 'OFF-2', 'TAG-2', 'TUB-2']",0,in_to_out,right
GAL-PIE,1,18.90968059,133.745892,-30.11467737,24.98754559,136.201273,-1.576939372,GAL_PIE,GAL-PIE-1,"['ELF', 'HOW', 'WAR', 'RAD', 'NIX', 'OVA', 'SPY', 'RUM']",GAL-1_PIE-1,"['ELF-GAL-1', 'GAL-HOW-1', 'GAL-WAR-1', 'GAL-RAD-1', 'ELF-PIE-1', 'HOW-PIE-1', 'NIX-PIE-1', 'OVA-PIE-1', 'PIE-RAD-1', 'PIE-SPY-1', 'PIE-RUM-1']","['ELF-GAL', 'GAL-HOW', 'GAL-WAR', 'GAL-RAD', 'ELF-PIE', 'HOW-PIE', 'NIX-PIE', 'OVA-PIE', 'PIE-RAD', 'PIE-SPY', 'PIE-RUM']","['ELF-1', 'HOW-1', 'WAR-1', 'RAD-1', 'ELF-1', 'HOW-1', 'NIX-1', 'OVA-1', 'RAD-1', 'SPY-1', 'RUM-5']",0,in_to_out,right
