Node,X,Y,Z,Subnodes,Neighbor_Nodes,Bars,Physical_Bars,Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
OLD,-0.811181406,-60.86001002,71.98093063,OLD-13_OLD-14,HOT_LAB_LIE_TAU_ZAP_EVE_FOG_LAW,HOT-OLD_LAB-OLD_LIE-OLD_OLD-TAU_OLD-ZAP_EVE-OLD_FOG-OLD_LAW-OLD,HOT-OLD-13_LAB-OLD-13_OLD-ZAP-13_LIE-OLD-14_OLD-TAU-14_EVE-OLD-14_FOG-OLD-14_LAW-OLD-14,HOT-13_LAB-13_ZAP-13_LIE-14_TAU-14_EVE-14_FOG-14_LAW-14,0,outer,mid
ZZZ,-79.23398341,42.81055598,41.84575163,ZZZ-6,FAN_GIN_HAM_NAN_VOW_WIZ,FAN-ZZZ_GIN-ZZZ_HAM-ZZZ_NAN-ZZZ_VOW-ZZZ_WIZ-ZZZ,FAN-ZZZ-6_GIN-ZZZ-6_HAM-ZZZ-6_NAN-ZZZ-6_VOW-ZZZ-6_WIZ-ZZZ-4,FAN-6_GIN-6_HAM-6_NAN-6_VOW-6_WIZ-4,0,outer,left
WHO,56.10229159,110.670883,-84.02869737,WHO-1,FRO_GUN_LEG_NIX_RAW_SPY_OFF,FRO-WHO_GUN-WHO_LEG-WHO_NIX-WHO_RAW-WHO_SPY-WHO_OFF-WHO,FRO-WHO-1_GUN-WHO-1_LEG-WHO-1_NIX-WHO-1_RAW-WHO-1_SPY-WHO-1_OFF-WHO-2,FRO-1_GUN-1_LEG-1_NIX-1_RAW-1_SPY-1_OFF-2,1,inner,right
JOB,3.845794594,74.53298798,59.56868863,JOB-5,ADO_NAY_NIL_JUG_TOY_PLY,ADO-JOB_JOB-NAY_JOB-NIL_JOB-JUG_JOB-TOY_JOB-PLY,ADO-JOB-5_JOB-NAY-5_JOB-NIL-5_JOB-JUG-5_JOB-TOY-5_JOB-PLY-5,ADO-5_NAY-5_NIL-5_JUG-5_TOY-5_PLY-5,0,outer,mid
SEX,60.83833759,-123.218531,-17.84211037,SEX-8_SEX-10,AMP_PHI_SAW_TAR_YAY_CAB_DAD_EAR_GEL_ROB,AMP-SEX_PHI-SEX_SAW-SEX_SEX-TAR_SEX-YAY_CAB-SEX_DAD-SEX_EAR-SEX_GEL-SEX_ROB-SEX,AMP-SEX-10_CAB-SEX-10_DAD-SEX-10_EAR-SEX-10_GEL-SEX-10_ROB-SEX-10_PHI-SEX-8_SAW-SEX-8_SEX-TAR-8_SEX-YAY-8,AMP-10_CAB-10_DAD-10_EAR-10_GEL-10_ROB-10_PHI-8_SAW-8_TAR-8_YAY-8,0,inner,right
ASK,100.5588706,65.11660398,-67.54861437,ASK-2,ORC_GUN_TUB_OFF_TAG_FRO,ASK-ORC_ASK-GUN_ASK-TUB_ASK-OFF_ASK-TAG_ASK-FRO,ASK-ORC-2_ASK-GUN-2_ASK-TUB-2_ASK-OFF-2_ASK-TAG-2_ASK-FRO-2,ORC-2_GUN-2_TUB-2_OFF-2_TAG-2_FRO-1,0,outer,right
ASH,-70.85630941,-36.11951702,49.93942863,ASH-12,ACT_ART_LAM_LAX_BUG_HAM,ACT-ASH_ART-ASH_ASH-LAM_ASH-LAX_ASH-BUG_ASH-HAM,ACT-ASH-12_ART-ASH-12_ASH-LAM-12_ASH-LAX-12_ASH-BUG-12_ASH-HAM-12,ACT-12_ART-12_LAM-12_LAX-12_BUG-12_HAM-6,0,outer,left
ODD,85.97783059,-36.78945902,22.52835163,ODD-11,AIR_COW_FIX_GAS_KEG_LUG,AIR-ODD_COW-ODD_FIX-ODD_GAS-ODD_KEG-ODD_LUG-ODD,AIR-ODD-11_COW-ODD-11_FIX-ODD-11_GAS-ODD-11_KEG-ODD-11_LUG-ODD-11,AIR-11_COW-11_FIX-11_GAS-11_KEG-11_LUG-11,0,outer,right
WHY,93.63453159,-61.09995302,-20.31834037,WHY-8,JAR_KEG_LUG_PAY_SAW_TAR,JAR-WHY_KEG-WHY_LUG-WHY_PAY-WHY_SAW-WHY_TAR-WHY,JAR-WHY-8_KEG-WHY-8_LUG-WHY-8_PAY-WHY-8_SAW-WHY-8_TAR-WHY-8,JAR-8_KEG-8_LUG-8_PAY-8_SAW-8_TAR-8,0,outer,right
DUH,-51.47386841,5.233506983,63.54871163,DUH-6,ACT_TRY_NAN_MOP_SOY_HAM,ACT-DUH_DUH-TRY_DUH-NAN_DUH-MOP_DUH-SOY_DUH-HAM,ACT-DUH-6_DUH-TRY-6_DUH-NAN-6_DUH-MOP-6_DUH-SOY-6_DUH-HAM-6,ACT-6_TRY-6_NAN-6_MOP-6_SOY-6_HAM-6,0,outer,left
ELK,-74.04124941,-76.36781602,-38.83893637,ELK-9,AGE_COP_COY_WIG_SIR_NOR_USE_KIT_TAT_WOW_ONO,AGE-ELK_COP-ELK_COY-ELK_ELK-WIG_ELK-SIR_ELK-NOR_ELK-USE_ELK-KIT_ELK-TAT_ELK-WOW_ELK-ONO,AGE-ELK-9_COP-ELK-9_COY-ELK-9_ELK-WIG-9_ELK-SIR-9_ELK-NOR-9_ELK-USE-9_ELK-KIT-9_ELK-TAT-9_ELK-WOW-9_ELK-ONO-9,AGE-9_COP-9_COY-9_WIG-9_SIR-9_NOR-9_USE-9_KIT-9_TAT-9_WOW-9_ONO-9,0,inner,left
YAY,52.54010159,-78.35575402,-52.84782737,YAY-8,AMP_BAM_HAY_JAR_SAW_SEX_TAR_CAB,AMP-YAY_BAM-YAY_HAY-YAY_JAR-YAY_SAW-YAY_SEX-YAY_TAR-YAY_CAB-YAY,AMP-YAY-8_BAM-YAY-8_HAY-YAY-8_JAR-YAY-8_SAW-YAY-8_SEX-YAY-8_TAR-YAY-8_CAB-YAY-10,AMP-8_BAM-8_HAY-8_JAR-8_SAW-8_SEX-8_TAR-8_CAB-10,1,inner,right
CUP,-102.1497724,1.689936983,-56.48926237,CUP-4,BAR_BED_VAN_DOG_DAY_FLU_HUG_GYM_PAW_AGE_SIR,BAR-CUP_BED-CUP_CUP-VAN_CUP-DOG_CUP-DAY_CUP-FLU_CUP-HUG_CUP-GYM_CUP-PAW_AGE-CUP_CUP-SIR,BAR-CUP-4_BED-CUP-4_CUP-VAN-4_CUP-DOG-4_CUP-DAY-4_CUP-FLU-4_CUP-HUG-4_CUP-GYM-4_CUP-PAW-4_AGE-CUP-9_CUP-SIR-4,BAR-4_BED-4_VAN-4_DOG-4_DAY-4_FLU-4_HUG-4_GYM-4_PAW-4_AGE-9_SIR-9,0,inner,left
SKY,112.3883416,35.23947098,-28.36083737,SKY-2,DUI_FOX_IVY_SUN_TUB_TAG,DUI-SKY_FOX-SKY_IVY-SKY_SKY-SUN_SKY-TUB_SKY-TAG,DUI-SKY-2_FOX-SKY-2_IVY-SKY-2_SKY-SUN-2_SKY-TUB-2_SKY-TAG-2,DUI-2_FOX-2_IVY-2_SUN-2_TUB-2_TAG-2,0,outer,right
DUB,40.70018759,99.97916498,31.93446463,DUB-5_DUB-1,ARM_WAR_WET_ELF_ADO_TOY,ARM-DUB_DUB-WAR_DUB-WET_DUB-ELF_ADO-DUB_DUB-TOY,ARM-DUB-1_DUB-WET-1_DUB-ELF-1_DUB-WAR-5_ADO-DUB-5_DUB-TOY-5,ARM-1_WET-1_ELF-1_WAR-5_ADO-5_TOY-5,0,outer,right
HEX,-57.82588741,138.550331,-73.40293337,HEX-3,GUT_SIP_MAY_WAX_MIX,GUT-HEX_HEX-SIP_HEX-MAY_HEX-WAX_HEX-MIX,GUT-HEX-3_HEX-SIP-3_HEX-MAY-3_HEX-WAX-3_HEX-MIX-3,GUT-3_SIP-3_MAY-3_WAX-3_MIX-3,0,outer,left
EVE,30.91119559,-41.28148002,69.58921863,EVE-14,LAW_OLD_GIG_IRE_LIE_FAX,EVE-LAW_EVE-OLD_EVE-GIG_EVE-IRE_EVE-LIE_EVE-FAX,EVE-LAW-14_EVE-OLD-14_EVE-GIG-14_EVE-IRE-14_EVE-LIE-14_EVE-FAX-14,LAW-14_OLD-14_GIG-14_IRE-14_LIE-14_FAX-11,0,outer,right
YAK,-44.92779141,-95.14453702,49.47698363,YAK-13_YAK-12,BUG_FIG_GOO_LAB_PRO_ZAP,BUG-YAK_FIG-YAK_GOO-YAK_LAB-YAK_PRO-YAK_YAK-ZAP,GOO-YAK-13_LAB-YAK-13_PRO-YAK-13_YAK-ZAP-13_BUG-YAK-12_FIG-YAK-12,GOO-13_LAB-13_PRO-13_ZAP-13_BUG-12_FIG-12,0,outer,left
WAX,-61.03240041,113.301845,-94.98505137,WAX-3,AIM_GUT_HEX_LID_MIX_MOM_SIP,AIM-WAX_GUT-WAX_HEX-WAX_LID-WAX_MIX-WAX_MOM-WAX_SIP-WAX,AIM-WAX-3_GUT-WAX-3_HEX-WAX-3_LID-WAX-3_MIX-WAX-3_MOM-WAX-3_SIP-WAX-3,AIM-3_GUT-3_HEX-3_LID-3_MIX-3_MOM-3_SIP-3,1,inner,left
ADO,11.85316059,92.98717298,38.38084263,ADO-5,JOB_DUB_BOA_REF_TOY_NIL_NAY_WAR_HOW_PLY_WET_ELF,ADO-JOB_ADO-DUB_ADO-BOA_ADO-REF_ADO-TOY_ADO-NIL_ADO-NAY_ADO-WAR_ADO-HOW_ADO-PLY_ADO-WET_ADO-ELF,ADO-JOB-5_ADO-DUB-5_ADO-BOA-5_ADO-REF-5_ADO-TOY-5_ADO-NIL-5_ADO-NAY-5_ADO-WAR-5_ADO-HOW-5_ADO-PLY-5_ADO-WET-5_ADO-ELF-5,JOB-5_DUB-5_BOA-5_REF-5_TOY-5_NIL-5_NAY-5_WAR-5_HOW-5_PLY-5_WET-7_ELF-1,0,inner,right
WAS,71.74941359,-81.86690602,19.97496263,WAS-11,COW_EAR_KEG_PHI_TAR_ZOO,COW-WAS_EAR-WAS_KEG-WAS_PHI-WAS_TAR-WAS_WAS-ZOO,COW-WAS-11_EAR-WAS-11_KEG-WAS-11_PHI-WAS-11_TAR-WAS-11_WAS-ZOO-11,COW-11_EAR-11_KEG-11_PHI-11_TAR-11_ZOO-11,0,outer,right
WAR,22.01100359,117.232289,23.27937763,WAR-1_WAR-5,DUB_ELF_GAL_HOW_ADO_BOA,DUB-WAR_ELF-WAR_GAL-WAR_HOW-WAR_ADO-WAR_BOA-WAR,ELF-WAR-1_GAL-WAR-1_DUB-WAR-5_HOW-WAR-5_ADO-WAR-5_BOA-WAR-5,ELF-1_GAL-1_DUB-5_HOW-5_ADO-5_BOA-5,0,outer,right
WIG,-83.42824041,-103.036941,-20.98122137,WIG-9,ELK_KEY_KIT_NOR_USE_WOW,ELK-WIG_KEY-WIG_KIT-WIG_NOR-WIG_USE-WIG_WIG-WOW,ELK-WIG-9_KEY-WIG-9_KIT-WIG-9_NOR-WIG-9_USE-WIG-9_WIG-WOW-9,ELK-9_KEY-9_KIT-9_NOR-9_USE-9_WOW-9,0,outer,left
CIS,85.32510359,11.66894898,-82.83059537,CIS-2,BAH_BOY_ORC_ETA_TAG_OFF_BAM,BAH-CIS_BOY-CIS_CIS-ORC_CIS-ETA_CIS-TAG_CIS-OFF_BAM-CIS,BAH-CIS-2_BOY-CIS-2_CIS-ORC-2_CIS-ETA-2_CIS-TAG-2_CIS-OFF-2_BAM-CIS-8,BAH-2_BOY-2_ORC-2_ETA-2_TAG-2_OFF-2_BAM-8,1,inner,right
ALL,-21.26114741,-138.6957,32.20581763,ALL-10,GOO_EGG_SAD_RUG_PIG_PRO,ALL-GOO_ALL-EGG_ALL-SAD_ALL-RUG_ALL-PIG_ALL-PRO,ALL-GOO-10_ALL-EGG-10_ALL-SAD-10_ALL-RUG-10_ALL-PIG-10_ALL-PRO-10,GOO-10_EGG-10_SAD-10_RUG-10_PIG-10_PRO-13,0,outer,left
RUM,-19.97606541,133.05074,-26.66302937,RUM-5_RUM-3,GUT_INK_MAY_OIL_SIP_HOW_REF_SHY_PIE,GUT-RUM_INK-RUM_MAY-RUM_OIL-RUM_RUM-SIP_HOW-RUM_REF-RUM_RUM-SHY_PIE-RUM,GUT-RUM-3_INK-RUM-3_MAY-RUM-3_RUM-SIP-3_OIL-RUM-5_HOW-RUM-5_REF-RUM-5_RUM-SHY-5_PIE-RUM-1,GUT-3_INK-3_MAY-3_SIP-3_OIL-5_HOW-5_REF-5_SHY-5_PIE-1,1,inner,left
KEG,83.77172959,-61.85164402,10.55548263,KEG-8_KEG-11,WHY_TAR_LUG_COW_ODD_WAS,KEG-WHY_KEG-TAR_KEG-LUG_COW-KEG_KEG-ODD_KEG-WAS,KEG-TAR-11_KEG-LUG-11_COW-KEG-11_KEG-ODD-11_KEG-WAS-11_KEG-WHY-8,TAR-11_LUG-11_COW-11_ODD-11_WAS-11_WHY-8,0,outer,right
WIN,97.42435959,-41.22449302,-65.29166837,WIN-8,BAH_BAM_ETA_HAY_JAR_PAY,BAH-WIN_BAM-WIN_ETA-WIN_HAY-WIN_JAR-WIN_PAY-WIN,BAH-WIN-8_BAM-WIN-8_ETA-WIN-8_HAY-WIN-8_JAR-WIN-8_PAY-WIN-8,BAH-8_BAM-8_ETA-8_HAY-8_JAR-8_PAY-8,0,outer,right
RUG,-19.93212741,-146.611042,5.949316628,RUG-10,ALL_DAD_EGG_FOR_GET_GOO_HIP_PIG_SAD_WOW,ALL-RUG_DAD-RUG_EGG-RUG_FOR-RUG_GET-RUG_GOO-RUG_HIP-RUG_PIG-RUG_RUG-SAD_RUG-WOW,ALL-RUG-10_DAD-RUG-10_EGG-RUG-10_FOR-RUG-10_GET-RUG-10_GOO-RUG-10_HIP-RUG-10_PIG-RUG-10_RUG-SAD-10_RUG-WOW-10,ALL-10_DAD-10_EGG-10_FOR-10_GET-10_GOO-10_HIP-10_PIG-10_SAD-10_WOW-10,0,inner,left
PLY,-25.05522041,53.31458298,49.84175063,PLY-6_PLY-5,ADO_FUN_JOB_JUG_NAY_NIL_REF_VOW_ERA_FAN_MOP_NAN_SOY,ADO-PLY_FUN-PLY_JOB-PLY_JUG-PLY_NAY-PLY_NIL-PLY_PLY-REF_PLY-VOW_ERA-PLY_FAN-PLY_MOP-PLY_NAN-PLY_PLY-SOY,ADO-PLY-5_FUN-PLY-5_JOB-PLY-5_NAY-PLY-5_NIL-PLY-5_PLY-REF-5_JUG-PLY-6_PLY-VOW-6_ERA-PLY-6_FAN-PLY-6_MOP-PLY-6_NAN-PLY-6_PLY-SOY-6,ADO-5_FUN-5_JOB-5_NAY-5_NIL-5_REF-5_JUG-6_VOW-6_ERA-6_FAN-6_MOP-6_NAN-6_SOY-6,0,inner,left
ALA,-74.19261141,120.025893,-24.32966137,ALA-3,AGO_OIL_INK_FLY_GUT_MIX,AGO-ALA_ALA-OIL_ALA-INK_ALA-FLY_ALA-GUT_ALA-MIX,AGO-ALA-3_ALA-OIL-3_ALA-INK-3_ALA-FLY-3_ALA-GUT-3_ALA-MIX-3,AGO-3_OIL-3_INK-3_FLY-3_GUT-3_MIX-3,0,outer,left
BRO,82.03459059,72.08309498,23.31367063,BRO-7,ACE_WET_EON_HIT_NOM_ARM,ACE-BRO_BRO-WET_BRO-EON_BRO-HIT_BRO-NOM_ARM-BRO,ACE-BRO-7_BRO-WET-7_BRO-EON-7_BRO-HIT-7_BRO-NOM-7_ARM-BRO-1,ACE-7_WET-7_EON-7_HIT-7_NOM-7_ARM-1,0,outer,right
KEY,-69.18783341,-117.131377,11.78622063,KEY-12_KEY-9,WOW_NOR_WIG_FIG_GOO_SAD,KEY-WOW_KEY-NOR_KEY-WIG_FIG-KEY_GOO-KEY_KEY-SAD,KEY-NOR-12_FIG-KEY-12_GOO-KEY-12_KEY-WOW-9_KEY-WIG-9_KEY-SAD-9,NOR-12_FIG-12_GOO-12_WOW-9_WIG-9_SAD-10,0,outer,left
TUB,107.6198766,63.81006798,-42.85213937,TUB-2,ASK_DIG_DUI_GUN_SKY_TAG,ASK-TUB_DIG-TUB_DUI-TUB_GUN-TUB_SKY-TUB_TAG-TUB,ASK-TUB-2_DIG-TUB-2_DUI-TUB-2_GUN-TUB-2_SKY-TUB-2_TAG-TUB-2,ASK-2_DIG-2_DUI-2_GUN-2_SKY-2_TAG-2,0,outer,right
ORC,101.1758146,38.13227498,-80.54947137,ORC-2,ASK_BOY_CIS_OFF_TAG,ASK-ORC_BOY-ORC_CIS-ORC_OFF-ORC_ORC-TAG,ASK-ORC-2_BOY-ORC-2_CIS-ORC-2_OFF-ORC-2_ORC-TAG-2,ASK-2_BOY-2_CIS-2_OFF-2_TAG-2,0,outer,right
USE,-66.40635841,-98.69556402,-51.81747737,USE-9,COP_ELK_ONO_TAT_WOW_WIG_NEW,COP-USE_ELK-USE_ONO-USE_TAT-USE_USE-WOW_USE-WIG_NEW-USE,COP-USE-9_ELK-USE-9_ONO-USE-9_TAT-USE-9_USE-WOW-9_USE-WIG-9_NEW-USE-10,COP-9_ELK-9_ONO-9_TAT-9_WOW-9_WIG-9_NEW-10,0,outer,left
TOY,37.08808359,78.05762498,53.34773463,TOY-7_TOY-5,ADO_DUB_JOB_NIL_EON_WET,ADO-TOY_DUB-TOY_JOB-TOY_NIL-TOY_EON-TOY_TOY-WET,ADO-TOY-5_DUB-TOY-5_JOB-TOY-5_NIL-TOY-7_EON-TOY-7_TOY-WET-7,ADO-5_DUB-5_JOB-5_NIL-7_EON-7_WET-7,0,outer,right
BAR,-107.2781254,-27.39621002,-61.13785137,BAR-9_BAR-4,CUP_FLU_DOG_AGE_SIR_ONO,BAR-CUP_BAR-FLU_BAR-DOG_AGE-BAR_BAR-SIR_BAR-ONO,BAR-CUP-4_BAR-FLU-4_BAR-DOG-4_AGE-BAR-9_BAR-SIR-9_BAR-ONO-9,CUP-4_FLU-4_DOG-4_AGE-9_SIR-9_ONO-9,0,outer,left
DUI,97.20427659,55.49964198,-20.27930937,DUI-2,DIG_HIT_SKY_TUB_GUN_SUN_TAG_IVY_NOM_ACE,DIG-DUI_DUI-HIT_DUI-SKY_DUI-TUB_DUI-GUN_DUI-SUN_DUI-TAG_DUI-IVY_DUI-NOM_ACE-DUI,DIG-DUI-2_DUI-HIT-2_DUI-SKY-2_DUI-TUB-2_DUI-GUN-2_DUI-SUN-2_DUI-TAG-2_DUI-IVY-2_DUI-NOM-2_ACE-DUI-7,DIG-2_HIT-2_SKY-2_TUB-2_GUN-2_SUN-2_TAG-2_IVY-2_NOM-2_ACE-7,0,inner,right
DIG,99.36351259,82.04294498,-25.19441537,DIG-2,GUN_NOM_HIT_DUI_TUB_JOY,DIG-GUN_DIG-NOM_DIG-HIT_DIG-DUI_DIG-TUB_DIG-JOY,DIG-GUN-2_DIG-NOM-2_DIG-HIT-2_DIG-DUI-2_DIG-TUB-2_DIG-JOY-2,GUN-2_NOM-2_HIT-2_DUI-2_TUB-2_JOY-1,0,outer,right
AIR,71.13112059,-32.43153802,43.73215663,AIR-11,COW_GIG_ODD_MAC_FAX_FIX,AIR-COW_AIR-GIG_AIR-ODD_AIR-MAC_AIR-FAX_AIR-FIX,AIR-COW-11_AIR-GIG-11_AIR-ODD-11_AIR-MAC-11_AIR-FAX-11_AIR-FIX-11,COW-11_GIG-11_ODD-11_MAC-11_FAX-11_FIX-11,0,outer,right
AIM,-85.39764441,95.01491398,-91.98091537,AIM-3,MOM_LID_EGO_WAX_MIX,AIM-MOM_AIM-LID_AIM-EGO_AIM-WAX_AIM-MIX,AIM-MOM-3_AIM-LID-3_AIM-EGO-3_AIM-WAX-3_AIM-MIX-3,MOM-3_LID-3_EGO-3_WAX-3_MIX-3,1,outer,left
ERA,13.73802359,14.67203198,62.12956063,ERA-6_ERA-14_ERA-7,JUG_RIB_SOY_PLY_AHI_IRE_YES_NIL_GIG_LAW,ERA-JUG_ERA-RIB_ERA-SOY_ERA-PLY_AHI-ERA_ERA-IRE_ERA-YES_ERA-NIL_ERA-GIG_ERA-LAW,ERA-RIB-14_ERA-IRE-14_ERA-GIG-14_ERA-LAW-14_AHI-ERA-7_ERA-YES-7_ERA-NIL-7_ERA-JUG-6_ERA-SOY-6_ERA-PLY-6,RIB-14_IRE-14_GIG-14_LAW-14_AHI-7_YES-7_NIL-7_JUG-6_SOY-6_PLY-6,0,inner,right
CAB,25.94835359,-122.829441,-37.65312837,CAB-10,AMP_ROB_DAD_OAK_GET_SEX_YAY,AMP-CAB_CAB-ROB_CAB-DAD_CAB-OAK_CAB-GET_CAB-SEX_CAB-YAY,AMP-CAB-10_CAB-ROB-10_CAB-DAD-10_CAB-OAK-10_CAB-GET-10_CAB-SEX-10_CAB-YAY-10,AMP-10_ROB-10_DAD-10_OAK-10_GET-10_SEX-10_YAY-8,1,inner,right
VAN,-112.5420554,21.71477298,-72.36783537,VAN-4,BOX_CUP_FLU_GYM_HUG_PAW,BOX-VAN_CUP-VAN_FLU-VAN_GYM-VAN_HUG-VAN_PAW-VAN,BOX-VAN-4_CUP-VAN-4_FLU-VAN-4_GYM-VAN-4_HUG-VAN-4_PAW-VAN-4,BOX-4_CUP-4_FLU-4_GYM-4_HUG-4_PAW-4,0,outer,left
BAM,73.08419059,-39.61716802,-83.34339637,BAM-8,BAH_JAR_YAY_HAY_ETA_WIN_CIS,BAH-BAM_BAM-JAR_BAM-YAY_BAM-HAY_BAM-ETA_BAM-WIN_BAM-CIS,BAH-BAM-8_BAM-JAR-8_BAM-YAY-8_BAM-HAY-8_BAM-ETA-8_BAM-WIN-8_BAM-CIS-8,BAH-8_JAR-8_YAY-8_HAY-8_ETA-8_WIN-8_CIS-2,1,inner,right
BAH,97.16048159,-14.53845802,-78.92810637,BAH-8_BAH-2,ETA_CIS_BOY_WIN_BAM,BAH-ETA_BAH-CIS_BAH-BOY_BAH-WIN_BAH-BAM,BAH-ETA-2_BAH-CIS-2_BAH-BOY-2_BAH-WIN-8_BAH-BAM-8,ETA-2_CIS-2_BOY-2_WIN-8_BAM-8,0,outer,right
HIP,-32.92354741,-153.773805,-17.57409037,HIP-10,FOR_GET_SAD_WOW_RUG_NEW,FOR-HIP_GET-HIP_HIP-SAD_HIP-WOW_HIP-RUG_HIP-NEW,FOR-HIP-10_GET-HIP-10_HIP-SAD-10_HIP-WOW-10_HIP-RUG-10_HIP-NEW-10,FOR-10_GET-10_SAD-10_WOW-10_RUG-10_NEW-10,0,outer,left
BIO,66.46786359,118.555503,-9.524659372,BIO-1,ARM_ELF_JOY_NOM_RAD_SPY,ARM-BIO_BIO-ELF_BIO-JOY_BIO-NOM_BIO-RAD_BIO-SPY,ARM-BIO-1_BIO-ELF-1_BIO-JOY-1_BIO-NOM-1_BIO-RAD-1_BIO-SPY-1,ARM-1_ELF-1_JOY-1_NOM-1_RAD-1_SPY-1,0,outer,right
FAX,52.93065359,-53.90876502,53.84225463,FAX-11,AIR_COW_ZOO_LIE_GIG_EVE,AIR-FAX_COW-FAX_FAX-ZOO_FAX-LIE_FAX-GIG_EVE-FAX,AIR-FAX-11_COW-FAX-11_FAX-ZOO-11_FAX-LIE-11_FAX-GIG-11_EVE-FAX-14,AIR-11_COW-11_ZOO-11_LIE-11_GIG-11_EVE-14,0,outer,right
HIT,96.86061759,65.50574698,4.395899628,HIT-7_HIT-2,DIG_DUI_SUN_NOM_ACE_BRO,DIG-HIT_DUI-HIT_HIT-SUN_HIT-NOM_ACE-HIT_BRO-HIT,DIG-HIT-2_DUI-HIT-2_HIT-SUN-7_HIT-NOM-7_ACE-HIT-7_BRO-HIT-7,DIG-2_DUI-2_SUN-7_NOM-7_ACE-7_BRO-7,0,outer,right
ONO,-88.90182941,-62.98485202,-63.50000837,ONO-9,AGE_BAR_ELK_KIT_SIR_USE_TAT,AGE-ONO_BAR-ONO_ELK-ONO_KIT-ONO_ONO-SIR_ONO-USE_ONO-TAT,AGE-ONO-9_BAR-ONO-9_ELK-ONO-9_KIT-ONO-9_ONO-SIR-9_ONO-USE-9_ONO-TAT-9,AGE-9_BAR-9_ELK-9_KIT-9_SIR-9_USE-9_TAT-9,1,outer,left
GYM,-102.0108504,48.01721398,-60.70668137,GYM-4_GYM-3,EGO_TAX_OAR_MOM_LID_BOX_CUP_DAY_VAN_PAW_HUG_ZIG,EGO-GYM_GYM-TAX_GYM-OAR_GYM-MOM_GYM-LID_BOX-GYM_CUP-GYM_DAY-GYM_GYM-VAN_GYM-PAW_GYM-HUG_GYM-ZIG,EGO-GYM-3_GYM-OAR-3_GYM-MOM-3_GYM-LID-3_GYM-TAX-4_BOX-GYM-4_CUP-GYM-4_DAY-GYM-4_GYM-VAN-4_GYM-PAW-4_GYM-HUG-4_GYM-ZIG-4,EGO-3_OAR-3_MOM-3_LID-3_TAX-4_BOX-4_CUP-4_DAY-4_VAN-4_PAW-4_HUG-4_ZIG-4,0,inner,left
GAS,98.01878059,-13.78822502,8.027349628,GAS-11,FIX_ODD_LUG_EYE_IVY_TUX,FIX-GAS_GAS-ODD_GAS-LUG_EYE-GAS_GAS-IVY_GAS-TUX,FIX-GAS-11_GAS-ODD-11_GAS-LUG-11_EYE-GAS-7_GAS-IVY-11_GAS-TUX-11,FIX-11_ODD-11_LUG-11_EYE-7_IVY-7_TUX-8,0,outer,right
POP,80.11344359,20.84592298,39.43647463,POP-7,ACE_EON_EYE_FIX_MAC_YES,ACE-POP_EON-POP_EYE-POP_FIX-POP_MAC-POP_POP-YES,ACE-POP-7_EON-POP-7_EYE-POP-7_FIX-POP-7_MAC-POP-7_POP-YES-7,ACE-7_EON-7_EYE-7_FIX-7_MAC-7_YES-7,0,outer,right
GAL,24.98754559,133.745892,-1.576939372,GAL-1,ELF_PIE_HOW_WAR_RAD,ELF-GAL_GAL-PIE_GAL-HOW_GAL-WAR_GAL-RAD,ELF-GAL-1_GAL-PIE-1_GAL-HOW-1_GAL-WAR-1_GAL-RAD-1,ELF-1_PIE-1_HOW-1_WAR-1_RAD-1,0,outer,right
FAN,-53.57925541,51.12708598,53.57610463,FAN-6,VOW_MOP_PLY_ZZZ_NAN_FUN,FAN-VOW_FAN-MOP_FAN-PLY_FAN-ZZZ_FAN-NAN_FAN-FUN,FAN-VOW-6_FAN-MOP-6_FAN-PLY-6_FAN-ZZZ-6_FAN-NAN-6_FAN-FUN-6,VOW-6_MOP-6_PLY-6_ZZZ-6_NAN-6_FUN-5,0,outer,left
SOY,-25.26962541,6.414220983,63.01992663,SOY-6,ACT_DUH_ERA_FOG_JUG_MOP_NAN_PLY_RIB_TRY_TAU_LAW,ACT-SOY_DUH-SOY_ERA-SOY_FOG-SOY_JUG-SOY_MOP-SOY_NAN-SOY_PLY-SOY_RIB-SOY_SOY-TRY_SOY-TAU_LAW-SOY,ACT-SOY-6_DUH-SOY-6_ERA-SOY-6_FOG-SOY-6_JUG-SOY-6_MOP-SOY-6_NAN-SOY-6_PLY-SOY-6_RIB-SOY-6_SOY-TRY-6_SOY-TAU-6_LAW-SOY-14,ACT-6_DUH-6_ERA-6_FOG-6_JUG-6_MOP-6_NAN-6_PLY-6_RIB-6_TRY-6_TAU-6_LAW-14,0,inner,left
EAR,47.71669559,-101.306211,24.42671963,EAR-10_EAR-11,DAD_MOO_GEL_PIG_SEX_COW_LIE_JAM_WAS_ZOO_TAR_PHI,DAD-EAR_EAR-MOO_EAR-GEL_EAR-PIG_EAR-SEX_COW-EAR_EAR-LIE_EAR-JAM_EAR-WAS_EAR-ZOO_EAR-TAR_EAR-PHI,COW-EAR-11_EAR-LIE-11_EAR-JAM-11_EAR-WAS-11_EAR-ZOO-11_EAR-TAR-11_EAR-PHI-11_DAD-EAR-10_EAR-MOO-10_EAR-GEL-10_EAR-PIG-10_EAR-SEX-10,COW-11_LIE-11_JAM-11_WAS-11_ZOO-11_TAR-11_PHI-11_DAD-10_MOO-10_GEL-10_PIG-10_SEX-10,0,inner,right
