Node,X,Y,Z,Subnodes,Neighbor_Nodes,Bars,Physical_Bars,Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
DAY,-94.73552341,29.94447198,-26.25327037,DAY-4,BED_CUP_TAX_PAW_SAY_ZIG_GIN_GYM,BED-DAY_CUP-DAY_DAY-TAX_DAY-PAW_DAY-SAY_DAY-ZIG_DAY-GIN_DAY-GYM,BED-DAY-4_CUP-DAY-4_DAY-TAX-4_DAY-PAW-4_DAY-SAY-4_DAY-ZIG-4_DAY-GIN-4_DAY-GYM-4,BED-4_CUP-4_TAX-4_PAW-4_SAY-4_ZIG-4_GIN-4_GYM-4,0,inner,left
DAD,25.22672259,-147.27426,0.517395628,DAD-10,CAB_GEL_FOR_EAR_RUG_PIG_ROB_SEX_EGG_GET_OAK_MOO,CAB-DAD_DAD-GEL_DAD-FOR_DAD-EAR_DAD-RUG_DAD-PIG_DAD-ROB_DAD-SEX_DAD-EGG_DAD-GET_DAD-OAK_DAD-MOO,CAB-DAD-10_DAD-GEL-10_DAD-FOR-10_DAD-EAR-10_DAD-RUG-10_DAD-PIG-10_DAD-ROB-10_DAD-SEX-10_DAD-EGG-10_DAD-GET-10_DAD-OAK-10_DAD-MOO-10,CAB-10_GEL-10_FOR-10_EAR-10_RUG-10_PIG-10_ROB-10_SEX-10_EGG-10_GET-10_OAK-10_MOO-10,0,inner,right
GOO,-41.85655141,-112.918897,27.08052363,GOO-13_GOO-12_GOO-10,ALL_RUG_SAD_PIG_WOW_BUG_FIG_YAK_NOR_KEY_PRO_ZAP,ALL-GOO_GOO-RUG_GOO-SAD_GOO-PIG_GOO-WOW_BUG-GOO_FIG-GOO_GOO-YAK_GOO-NOR_GOO-KEY_GOO-PRO_GOO-ZAP,ALL-GOO-10_GOO-RUG-10_GOO-SAD-10_GOO-WOW-10_GOO-PIG-13_GOO-YAK-13_GOO-PRO-13_GOO-ZAP-13_BUG-GOO-12_FIG-GOO-12_GOO-NOR-12_GOO-KEY-12,ALL-10_RUG-10_SAD-10_WOW-10_PIG-13_YAK-13_PRO-13_ZAP-13_BUG-12_FIG-12_NOR-12_KEY-12,0,inner,left
FRO,83.11559959,92.49394598,-76.93202537,FRO-1,RAW_WHO_GUN_ASK_OFF,FRO-RAW_FRO-WHO_FRO-GUN_ASK-FRO_FRO-OFF,FRO-RAW-1_FRO-WHO-1_FRO-GUN-1_ASK-FRO-2_FRO-OFF-1,RAW-1_WHO-1_GUN-1_ASK-2_OFF-2,0,outer,right
ICE,-101.6621224,2.311318983,18.75995663,ICE-6_ICE-4,BED_GIN_SAY_HAM_LAX_MAD,BED-ICE_GIN-ICE_ICE-SAY_HAM-ICE_ICE-LAX_ICE-MAD,BED-ICE-4_ICE-SAY-4_GIN-ICE-6_HAM-ICE-6_ICE-LAX-6_ICE-MAD-6,BED-4_SAY-4_GIN-6_HAM-6_LAX-6_MAD-12,0,outer,left
HOW,3.807477594,116.592725,4.278644628,HOW-5_HOW-1,ELF_GAL_WAR_PIE_ADO_BOA_REF_RUM_SHY,ELF-HOW_GAL-HOW_HOW-WAR_HOW-PIE_ADO-HOW_BOA-HOW_HOW-REF_HOW-RUM_HOW-SHY,ELF-HOW-1_GAL-HOW-1_HOW-PIE-1_HOW-WAR-5_ADO-HOW-5_BOA-HOW-5_HOW-REF-5_HOW-RUM-5_HOW-SHY-5,ELF-1_GAL-1_PIE-1_WAR-5_ADO-5_BOA-5_REF-5_RUM-5_SHY-5,0,inner,mid
HOT,4.710215594,-98.76846102,58.92129363,HOT-13,PRO_PIG_ZAP_JAM_OLD_LIE,HOT-PRO_HOT-PIG_HOT-ZAP_HOT-JAM_HOT-OLD_HOT-LIE,HOT-PRO-13_HOT-PIG-13_HOT-ZAP-13_HOT-JAM-13_HOT-OLD-13_HOT-LIE-13,PRO-13_PIG-13_ZAP-13_JAM-13_OLD-13_LIE-13,0,outer,mid
IRE,36.45626059,-3.166204017,68.58317463,IRE-14_IRE-7,AHI_ERA_YES_MAC_EVE_GIG_LAW_RIB,AHI-IRE_ERA-IRE_IRE-YES_IRE-MAC_EVE-IRE_GIG-IRE_IRE-LAW_IRE-RIB,ERA-IRE-14_EVE-IRE-14_GIG-IRE-14_IRE-LAW-14_IRE-RIB-14_AHI-IRE-7_IRE-YES-7_IRE-MAC-7,ERA-14_EVE-14_GIG-14_LAW-14_RIB-14_AHI-7_YES-7_MAC-7,0,outer,right
NAN,-56.65210441,24.70875698,41.61903863,NAN-6,ACT_DUH_FAN_GIN_HAM_LAX_MOP_VOW_SOY_PLY_ZZZ,ACT-NAN_DUH-NAN_FAN-NAN_GIN-NAN_HAM-NAN_LAX-NAN_MOP-NAN_NAN-VOW_NAN-SOY_NAN-PLY_NAN-ZZZ,ACT-NAN-6_DUH-NAN-6_FAN-NAN-6_GIN-NAN-6_HAM-NAN-6_LAX-NAN-6_MOP-NAN-6_NAN-VOW-6_NAN-SOY-6_NAN-PLY-6_NAN-ZZZ-6,ACT-6_DUH-6_FAN-6_GIN-6_HAM-6_LAX-6_MOP-6_VOW-6_SOY-6_PLY-6_ZZZ-6,0,inner,left
ART,-85.24824141,-58.83866602,26.52474063,ART-12,COY_FIG_ASH_MAD_LAX_NOR_BUG_KIT,ART-COY_ART-FIG_ART-ASH_ART-MAD_ART-LAX_ART-NOR_ART-BUG_ART-KIT,ART-COY-12_ART-FIG-12_ART-ASH-12_ART-MAD-12_ART-LAX-12_ART-NOR-12_ART-BUG-12_ART-KIT-12,COY-12_FIG-12_ASH-12_MAD-12_LAX-12_NOR-12_BUG-12_KIT-9,0,outer,left
HAY,78.44892959,-66.37617402,-66.96744137,HAY-8,BAM_JAR_WIN_YAY_SAW,BAM-HAY_HAY-JAR_HAY-WIN_HAY-YAY_HAY-SAW,BAM-HAY-8_HAY-JAR-8_HAY-WIN-8_HAY-YAY-8_HAY-SAW-8,BAM-8_JAR-8_WIN-8_YAY-8_SAW-8,1,outer,right
ARM,65.19910059,101.295225,14.24669263,ARM-1,ELF_BIO_WET_DUB_NOM_BRO,ARM-ELF_ARM-BIO_ARM-WET_ARM-DUB_ARM-NOM_ARM-BRO,ARM-ELF-1_ARM-BIO-1_ARM-WET-1_ARM-DUB-1_ARM-NOM-1_ARM-BRO-1,ELF-1_BIO-1_WET-1_DUB-1_NOM-1_BRO-7,0,outer,right
