Node_with_Module,Node,Module,X,Y,Z,Neighbor_Nodes,Bars,Physical_Bars,Physical_Nodes,Ground
SOY-6,SOY,6,-25.26962541,6.414220983,63.01992663,ACT_JUG_LAW_NAN_TRY,ACT-SOY_JUG-SOY_LAW-SOY_NAN-SOY_SOY-TRY,ACT-SOY-6_JUG-SOY-6_NAN-SOY-6_SOY-TRY-6_LAW-SOY-14,ACT-6_JUG-6_NAN-6_TRY-6_LAW-14,0
AGE-9,AGE,9,-90.54446141,-39.40249202,-41.39540837,CHI_DOG_BAR_CUP,AGE-CHI_AGE-DOG_AGE-BAR_AGE-CUP,AGE-CHI-9_AGE-DOG-9_AGE-BAR-9_AGE-CUP-9,CHI-9_DOG-9_BAR-9_CUP-4,0
ART-12,ART,12,-85.24824141,-58.83866602,26.52474063,COY_FIG_KIT_MAD_NOR,ART-COY_ART-FIG_ART-KIT_ART-MAD_ART-NOR,ART-COY-12_ART-FIG-12_ART-MAD-12_ART-NOR-12_ART-KIT-12,COY-12_FIG-12_MAD-12_NOR-12_KIT-9,0
ZIG-4,ZIG,4,-112.1824644,49.38235198,-30.73944437,DAY_OAR_PAW,DAY-ZIG_OAR-ZIG_PAW-ZIG,DAY-ZIG-4_PAW-ZIG-4_OAR-ZIG-3,DAY-4_PAW-4_OAR-3,0
GUN-1,GUN,2,80.21752159,86.71068098,-50.51652737,JOY_RAW_WHO_OFF_TUB,GUN-JOY_GUN-RAW_GUN-WHO_GUN-OFF_GUN-TUB,GUN-JOY-1_GUN-RAW-1_GUN-WHO-1_GUN-OFF-2_GUN-TUB-2,JOY-1_RAW-1_WHO-1_OFF-2_TUB-2,0
BED-9,BED,9,-95.19832241,-10.08291602,-13.15320537,ICE_DOG_SAY_CHI_DAY,BED-ICE_BED-DOG_BED-SAY_BED-CHI_BED-DAY,BED-ICE-4_BED-DOG-4_BED-SAY-4_BED-DAY-4_BED-DOG-9_BED-CHI-9,ICE-4_DOG-4_SAY-4_DAY-4_DOG-9_CHI-9,0
PAY-8,PAY,8,104.2987506,-39.62004702,-34.32920937,JAR_TUX_WHY_WIN,JAR-PAY_PAY-TUX_PAY-WHY_PAY-WIN,JAR-PAY-8_PAY-TUX-8_PAY-WHY-8_PAY-WIN-8,JAR-8_TUX-8_WHY-8_WIN-8,0
LIE-13,LIE,14,23.32732159,-72.88615602,51.24466863,FAX_TAU_PIG_ZOO,FAX-LIE_LIE-TAU_LIE-PIG_LIE-ZOO,FAX-LIE-11_LIE-ZOO-11_LIE-TAU-13_LIE-PIG-13_LIE-TAU-14,FAX-11_ZOO-11_TAU-13_PIG-13_TAU-14,0
PHI-11,PHI,8,72.03006459,-102.675703,5.518761628,EAR_GEL_TAR_WAS,EAR-PHI_GEL-PHI_PHI-TAR_PHI-WAS,EAR-PHI-11_PHI-TAR-11_PHI-WAS-11_PHI-TAR-8_GEL-PHI-10,EAR-11_TAR-11_WAS-11_TAR-8_GEL-10,0
LIE-11,LIE,14,25.37320059,-71.04085602,52.34109163,FAX_TAU_PIG_ZOO,FAX-LIE_LIE-TAU_LIE-PIG_LIE-ZOO,FAX-LIE-11_LIE-ZOO-11_LIE-TAU-13_LIE-PIG-13_LIE-TAU-14,FAX-11_ZOO-11_TAU-13_PIG-13_TAU-14,0
HAY-8,HAY,8,78.44892959,-66.37617402,-66.96744137,BAM_WIN_YAY_SAW,BAM-HAY_HAY-WIN_HAY-YAY_HAY-SAW,BAM-HAY-8_HAY-WIN-8_HAY-YAY-8_HAY-SAW-8,BAM-8_WIN-8_YAY-8_SAW-8,1
BED-4,BED,9,-96.50953441,-6.208093017,-12.62538737,ICE_DOG_SAY_CHI_DAY,BED-ICE_BED-DOG_BED-SAY_BED-CHI_BED-DAY,BED-ICE-4_BED-DOG-4_BED-SAY-4_BED-DAY-4_BED-DOG-9_BED-CHI-9,ICE-4_DOG-4_SAY-4_DAY-4_DOG-9_CHI-9,0
NOR-9,NOR,9,-76.30655541,-91.51014402,2.006007628,ART_BUG_FIG_KEY_KIT,ART-NOR_BUG-NOR_FIG-NOR_KEY-NOR_KIT-NOR,ART-NOR-12_BUG-NOR-12_FIG-NOR-12_KEY-NOR-12_KEY-NOR-9_KIT-NOR-9,ART-12_BUG-12_FIG-12_KEY-12_KEY-9_KIT-9,0
GYM-4,GYM,4,-102.0108504,48.01721398,-60.70668137,DAY_EGO_OAR_HUG_LID,DAY-GYM_EGO-GYM_GYM-OAR_GYM-HUG_GYM-LID,EGO-GYM-3_GYM-OAR-3_GYM-LID-3_DAY-GYM-4_GYM-HUG-4,EGO-3_OAR-3_LID-3_DAY-4_HUG-4,0
GYM-3,GYM,4,-101.3163384,52.41292698,-61.52199537,DAY_EGO_OAR_HUG_LID,DAY-GYM_EGO-GYM_GYM-OAR_GYM-HUG_GYM-LID,EGO-GYM-3_GYM-OAR-3_GYM-LID-3_DAY-GYM-4_GYM-HUG-4,EGO-3_OAR-3_LID-3_DAY-4_HUG-4,0
BOY-2,BOY,2,108.4197686,11.93373498,-68.75523137,BAH_FOX_TAG_ORC,BAH-BOY_BOY-FOX_BOY-TAG_BOY-ORC,BAH-BOY-2_BOY-FOX-2_BOY-TAG-2_BOY-ORC-2,BAH-2_FOX-2_TAG-2_ORC-2,0
IVY-7,IVY,2,93.61091659,11.58407098,-12.75042237,ETA_FOX_GAS_TUX_SKY,ETA-IVY_FOX-IVY_GAS-IVY_IVY-TUX_IVY-SKY,ETA-IVY-2_FOX-IVY-2_IVY-TUX-2_IVY-SKY-2_GAS-IVY-11,ETA-2_FOX-2_TUX-2_SKY-2_GAS-11,0
RUG-10,RUG,10,-19.93212741,-146.611042,5.949316628,EGG_FOR_GOO_HIP_SAD,EGG-RUG_FOR-RUG_GOO-RUG_HIP-RUG_RUG-SAD,EGG-RUG-10_FOR-RUG-10_GOO-RUG-10_HIP-RUG-10_RUG-SAD-10,EGG-10_FOR-10_GOO-10_HIP-10_SAD-10,0
SIR-9,SIR,9,-85.17058541,-36.93601502,-81.99597937,BAR_FLU_HUG_ONO_TAT,BAR-SIR_FLU-SIR_HUG-SIR_ONO-SIR_SIR-TAT,BAR-SIR-9_ONO-SIR-9_SIR-TAT-9_FLU-SIR-4_HUG-SIR-4,BAR-9_ONO-9_TAT-9_FLU-4_HUG-4,1
NOM-1,NOM,7,74.50482659,89.93827798,-8.540843372,ARM_BIO_WET,ARM-NOM_BIO-NOM_NOM-WET,ARM-NOM-1_BIO-NOM-1_NOM-WET-1_NOM-WET-7,ARM-1_BIO-1_WET-1_WET-7,0
TAU-14,TAU,6,-21.30092041,-46.13249602,61.36783063,ACT_FOG_LAB_LIE_TRY,ACT-TAU_FOG-TAU_LAB-TAU_LIE-TAU_TAU-TRY,LAB-TAU-13_LIE-TAU-13_FOG-TAU-14_LIE-TAU-14_ACT-TAU-6_FOG-TAU-6_TAU-TRY-6,LAB-13_LIE-13_FOG-14_LIE-14_ACT-6_FOG-6_TRY-6,0
FLU-4,FLU,4,-106.7256264,-7.093324017,-80.89485437,CUP_HUG_SIR_VAN,CUP-FLU_FLU-HUG_FLU-SIR_FLU-VAN,CUP-FLU-4_FLU-HUG-4_FLU-VAN-4_FLU-SIR-4,CUP-4_HUG-4_VAN-4_SIR-9,1
FUN-5,FUN,5,-41.77578841,81.21320698,46.46754063,DRY_FAN_NAY_PLY_REF,DRY-FUN_FAN-FUN_FUN-NAY_FUN-PLY_FUN-REF,DRY-FUN-5_FUN-NAY-5_FUN-PLY-5_FUN-REF-5_FAN-FUN-6,DRY-5_NAY-5_PLY-5_REF-5_FAN-6,0
TAU-13,TAU,6,-19.31480241,-50.45840702,60.27586463,ACT_FOG_LAB_LIE_TRY,ACT-TAU_FOG-TAU_LAB-TAU_LIE-TAU_TAU-TRY,LAB-TAU-13_LIE-TAU-13_FOG-TAU-14_LIE-TAU-14_ACT-TAU-6_FOG-TAU-6_TAU-TRY-6,LAB-13_LIE-13_FOG-14_LIE-14_ACT-6_FOG-6_TRY-6,0
JAM-13,JAM,13,30.08529959,-105.085851,49.11054163,EAR_HOT_ZOO_PIG_MOO,EAR-JAM_HOT-JAM_JAM-ZOO_JAM-PIG_JAM-MOO,EAR-JAM-11_JAM-ZOO-11_HOT-JAM-13_JAM-PIG-13_JAM-MOO-13,EAR-11_ZOO-11_HOT-13_PIG-13_MOO-10,0
LAW-14,LAW,14,10.22523459,-26.85873602,65.73183363,ERA_EVE_FOG_RIB_SOY,ERA-LAW_EVE-LAW_FOG-LAW_LAW-RIB_LAW-SOY,ERA-LAW-14_EVE-LAW-14_FOG-LAW-14_LAW-RIB-14_LAW-SOY-14,ERA-14_EVE-14_FOG-14_RIB-14_SOY-6,0
AIR-11,AIR,11,71.13112059,-32.43153802,43.73215663,COW_GIG_ODD_MAC_FAX,AIR-COW_AIR-GIG_AIR-ODD_AIR-MAC_AIR-FAX,AIR-COW-11_AIR-GIG-11_AIR-ODD-11_AIR-MAC-11_AIR-FAX-11,COW-11_GIG-11_ODD-11_MAC-11_FAX-11,0
WHO-1,WHO,1,56.10229159,110.670883,-84.02869737,GUN_LEG_NIX_OFF_RAW,GUN-WHO_LEG-WHO_NIX-WHO_OFF-WHO_RAW-WHO,GUN-WHO-1_LEG-WHO-1_NIX-WHO-1_RAW-WHO-1_OFF-WHO-2,GUN-1_LEG-1_NIX-1_RAW-1_OFF-2,1
JOY-1,JOY,1,84.05906559,108.367809,-32.10448937,BIO_DIG_GUN_SPY,BIO-JOY_DIG-JOY_GUN-JOY_JOY-SPY,BIO-JOY-1_GUN-JOY-1_JOY-SPY-1_DIG-JOY-2,BIO-1_GUN-1_SPY-1_DIG-2,0
HAM-6,HAM,6,-78.12024741,6.428795983,43.02018763,ASH_DUH_LAX_ICE,ASH-HAM_DUH-HAM_HAM-LAX_HAM-ICE,DUH-HAM-6_HAM-LAX-6_HAM-ICE-6_ASH-HAM-12,DUH-6_LAX-6_ICE-6_ASH-12,0
FIX-7,FIX,7,75.03074659,-4.811578017,22.42784863,COW_ODD_POP_GIG,COW-FIX_FIX-ODD_FIX-POP_FIX-GIG,COW-FIX-11_FIX-ODD-11_FIX-GIG-11_FIX-POP-7,COW-11_ODD-11_GIG-11_POP-7,0
TAX-4,TAX,4,-96.35106441,69.70448498,-14.31714737,DAY_FLY_MOM_WIZ,DAY-TAX_FLY-TAX_MOM-TAX_TAX-WIZ,FLY-TAX-3_MOM-TAX-3_DAY-TAX-4_TAX-WIZ-4,FLY-3_MOM-3_DAY-4_WIZ-4,0
TAU-6,TAU,6,-23.40370241,-43.09522102,60.45120163,ACT_FOG_LAB_LIE_TRY,ACT-TAU_FOG-TAU_LAB-TAU_LIE-TAU_TAU-TRY,LAB-TAU-13_LIE-TAU-13_FOG-TAU-14_LIE-TAU-14_ACT-TAU-6_FOG-TAU-6_TAU-TRY-6,LAB-13_LIE-13_FOG-14_LIE-14_ACT-6_FOG-6_TRY-6,0
BAH-8,BAH,8,97.43435759,-18.79178502,-79.21080637,CIS_BOY_WIN_BAM,BAH-CIS_BAH-BOY_BAH-WIN_BAH-BAM,BAH-CIS-2_BAH-BOY-2_BAH-WIN-8_BAH-BAM-8,CIS-2_BOY-2_WIN-8_BAM-8,0
SPY-1,SPY,1,57.90937859,124.876711,-41.34419237,JOY_LEG_NIX_RAD_RAW,JOY-SPY_LEG-SPY_NIX-SPY_RAD-SPY_RAW-SPY,JOY-SPY-1_LEG-SPY-1_NIX-SPY-1_RAD-SPY-1_RAW-SPY-1,JOY-1_LEG-1_NIX-1_RAD-1_RAW-1,0
TAX-3,TAX,4,-95.65655241,74.10019898,-15.13246137,DAY_FLY_MOM_WIZ,DAY-TAX_FLY-TAX_MOM-TAX_TAX-WIZ,FLY-TAX-3_MOM-TAX-3_DAY-TAX-4_TAX-WIZ-4,FLY-3_MOM-3_DAY-4_WIZ-4,0
BAH-2,BAH,8,97.16048159,-14.53845802,-78.92810637,CIS_BOY_WIN_BAM,BAH-CIS_BAH-BOY_BAH-WIN_BAH-BAM,BAH-CIS-2_BAH-BOY-2_BAH-WIN-8_BAH-BAM-8,CIS-2_BOY-2_WIN-8_BAM-8,0
RAD-1,RAD,1,45.56589559,135.015985,-17.33008237,BIO_GAL_OVA_PIE_SPY,BIO-RAD_GAL-RAD_OVA-RAD_PIE-RAD_RAD-SPY,BIO-RAD-1_GAL-RAD-1_OVA-RAD-1_PIE-RAD-1_RAD-SPY-1,BIO-1_GAL-1_OVA-1_PIE-1_SPY-1,0
MOM-3,MOM,3,-84.88109141,89.53200898,-64.08417237,AGO_AIM_OAR_TAX_WAX,AGO-MOM_AIM-MOM_MOM-OAR_MOM-TAX_MOM-WAX,AGO-MOM-3_AIM-MOM-3_MOM-OAR-3_MOM-TAX-3_MOM-WAX-3,AGO-3_AIM-3_OAR-3_TAX-3_WAX-3,0
CHI-9,CHI,9,-102.5418844,-38.04451102,-16.48294537,AGE_BED_MAD_COY,AGE-CHI_BED-CHI_CHI-MAD_CHI-COY,AGE-CHI-9_BED-CHI-9_CHI-COY-9_CHI-MAD-9,AGE-9_BED-9_COY-9_MAD-12,0
BUG-12,BUG,12,-59.09933341,-64.50047202,38.98281863,ASH_ZAP_NOR_LAX_FIG,ASH-BUG_BUG-ZAP_BUG-NOR_BUG-LAX_BUG-FIG,ASH-BUG-12_BUG-NOR-12_BUG-LAX-12_BUG-FIG-12_BUG-ZAP-12,ASH-12_NOR-12_LAX-12_FIG-12_ZAP-13,0
LAX-6,LAX,6,-79.20396241,-13.41357102,26.66345463,BUG_GIN_HAM_MAD_NAN,BUG-LAX_GIN-LAX_HAM-LAX_LAX-MAD_LAX-NAN,BUG-LAX-12_LAX-MAD-12_GIN-LAX-6_HAM-LAX-6_LAX-NAN-6,BUG-12_MAD-12_GIN-6_HAM-6_NAN-6,0
PRO-13,PRO,13,-20.54790941,-114.716143,50.09094763,ALL_HOT_ZAP_YAK,ALL-PRO_HOT-PRO_PRO-ZAP_PRO-YAK,HOT-PRO-13_PRO-ZAP-13_PRO-YAK-13_ALL-PRO-10,HOT-13_ZAP-13_YAK-13_ALL-10,0
WHY-8,WHY,8,93.63453159,-61.09995302,-20.31834037,JAR_KEG_PAY_SAW_TAR,JAR-WHY_KEG-WHY_PAY-WHY_SAW-WHY_TAR-WHY,JAR-WHY-8_KEG-WHY-8_PAY-WHY-8_SAW-WHY-8_TAR-WHY-8,JAR-8_KEG-8_PAY-8_SAW-8_TAR-8,0
LIE-14,LIE,14,21.34120359,-68.56024402,52.33663563,FAX_TAU_PIG_ZOO,FAX-LIE_LIE-TAU_LIE-PIG_LIE-ZOO,FAX-LIE-11_LIE-ZOO-11_LIE-TAU-13_LIE-PIG-13_LIE-TAU-14,FAX-11_ZOO-11_TAU-13_PIG-13_TAU-14,0
TAR-8,TAR,8,71.15719559,-76.11056602,-11.12986337,KEG_PHI_SAW_SEX_WHY,KEG-TAR_PHI-TAR_SAW-TAR_SEX-TAR_TAR-WHY,KEG-TAR-11_PHI-TAR-11_KEG-TAR-8_PHI-TAR-8_SAW-TAR-8_SEX-TAR-8_TAR-WHY-8,KEG-11_PHI-11_KEG-8_PHI-8_SAW-8_SEX-8_WHY-8,0
ERA-6,ERA,6,11.63524159,17.70930698,61.21293163,AHI_JUG_YES_NIL_LAW,AHI-ERA_ERA-JUG_ERA-YES_ERA-NIL_ERA-LAW,ERA-LAW-14_AHI-ERA-7_ERA-YES-7_ERA-NIL-7_ERA-JUG-6,LAW-14_AHI-7_YES-7_NIL-7_JUG-6,0
ERA-7,ERA,6,17.26735359,17.24063198,60.56250663,AHI_JUG_YES_NIL_LAW,AHI-ERA_ERA-JUG_ERA-YES_ERA-NIL_ERA-LAW,ERA-LAW-14_AHI-ERA-7_ERA-YES-7_ERA-NIL-7_ERA-JUG-6,LAW-14_AHI-7_YES-7_NIL-7_JUG-6,0
TAG-2,TAG,2,101.8871626,36.89463698,-54.28216537,ASK_BOY_CIS_OFF_ORC,ASK-TAG_BOY-TAG_CIS-TAG_OFF-TAG_ORC-TAG,ASK-TAG-2_BOY-TAG-2_CIS-TAG-2_OFF-TAG-2_ORC-TAG-2,ASK-2_BOY-2_CIS-2_OFF-2_ORC-2,0
TUB-2,TUB,2,107.6198766,63.81006798,-42.85213937,ASK_DIG_DUI_GUN_SKY,ASK-TUB_DIG-TUB_DUI-TUB_GUN-TUB_SKY-TUB,ASK-TUB-2_DIG-TUB-2_DUI-TUB-2_GUN-TUB-2_SKY-TUB-2,ASK-2_DIG-2_DUI-2_GUN-2_SKY-2,0
ONO-9,ONO,9,-88.90182941,-62.98485202,-63.50000837,BAR_KIT_SIR_USE_TAT,BAR-ONO_KIT-ONO_ONO-SIR_ONO-USE_ONO-TAT,BAR-ONO-9_KIT-ONO-9_ONO-SIR-9_ONO-USE-9_ONO-TAT-9,BAR-9_KIT-9_SIR-9_USE-9_TAT-9,1
GUN-2,GUN,2,82.23037459,83.33962298,-50.55793937,JOY_RAW_WHO_OFF_TUB,GUN-JOY_GUN-RAW_GUN-WHO_GUN-OFF_GUN-TUB,GUN-JOY-1_GUN-RAW-1_GUN-WHO-1_GUN-OFF-2_GUN-TUB-2,JOY-1_RAW-1_WHO-1_OFF-2_TUB-2,0
ASH-12,ASH,12,-70.85630941,-36.11951702,49.93942863,ACT_LAM_HAM_BUG,ACT-ASH_ASH-LAM_ASH-HAM_ASH-BUG,ACT-ASH-12_ASH-LAM-12_ASH-BUG-12_ASH-HAM-12,ACT-12_LAM-12_BUG-12_HAM-6,0
WOW-10,WOW,9,-56.48277041,-131.871081,-17.25148337,COP_GET_GOO_KEY_WIG,COP-WOW_GET-WOW_GOO-WOW_KEY-WOW_WIG-WOW,COP-WOW-10_GET-WOW-10_GOO-WOW-10_COP-WOW-9_KEY-WOW-9_WIG-WOW-9,COP-10_GET-10_GOO-10_COP-9_KEY-9_WIG-9,0
TAR-11,TAR,8,68.02249859,-76.41374802,-8.592402372,KEG_PHI_SAW_SEX_WHY,KEG-TAR_PHI-TAR_SAW-TAR_SEX-TAR_TAR-WHY,KEG-TAR-11_PHI-TAR-11_KEG-TAR-8_PHI-TAR-8_SAW-TAR-8_SEX-TAR-8_TAR-WHY-8,KEG-11_PHI-11_KEG-8_PHI-8_SAW-8_SEX-8_WHY-8,0
NEW-10,NEW,10,-41.25973241,-135.328682,-42.06623437,COP_GET_HIP_USE,COP-NEW_GET-NEW_HIP-NEW_NEW-USE,COP-NEW-10_GET-NEW-10_HIP-NEW-10_NEW-USE-10,COP-10_GET-10_HIP-10_USE-9,1
BAR-9,BAR,9,-105.9669134,-31.27103202,-61.66566937,AGE_SIR_DOG_ONO,AGE-BAR_BAR-SIR_BAR-DOG_BAR-ONO,BAR-DOG-4_AGE-BAR-9_BAR-SIR-9_BAR-DOG-9_BAR-ONO-9,DOG-4_AGE-9_SIR-9_DOG-9_ONO-9,0
IRE-7,IRE,7,40.26749259,-0.069158017,66.84420363,AHI_EVE_GIG_YES_RIB,AHI-IRE_EVE-IRE_GIG-IRE_IRE-YES_IRE-RIB,EVE-IRE-14_GIG-IRE-14_IRE-RIB-14_AHI-IRE-7_IRE-YES-7,EVE-14_GIG-14_RIB-14_AHI-7_YES-7,0
BOA-5,BOA,5,-4.902155406,113.990935,32.01739663,REF_SHY_NAY_HOW,BOA-REF_BOA-SHY_BOA-NAY_BOA-HOW,BOA-REF-5_BOA-SHY-5_BOA-NAY-5_BOA-HOW-5,REF-5_SHY-5_NAY-5_HOW-5,0
AMP-10,AMP,8,51.99566359,-118.984127,-45.29832237,ROB_YAY_SAW_CAB,AMP-ROB_AMP-YAY_AMP-SAW_AMP-CAB,AMP-ROB-10_AMP-CAB-10_AMP-YAY-8_AMP-SAW-8,ROB-10_CAB-10_YAY-8_SAW-8,1
MAD-12,MAD,12,-97.55815141,-29.18252802,13.65649863,ART_CHI_COY_ICE_LAX,ART-MAD_CHI-MAD_COY-MAD_ICE-MAD_LAX-MAD,ART-MAD-12_COY-MAD-12_LAX-MAD-12_CHI-MAD-9_ICE-MAD-6,ART-12_COY-12_LAX-12_CHI-9_ICE-6,0
DOG-4,DOG,9,-110.6943414,-17.02691602,-35.28390337,AGE_BAR_BED_CUP_PAW,AGE-DOG_BAR-DOG_BED-DOG_CUP-DOG_DOG-PAW,BAR-DOG-4_BED-DOG-4_CUP-DOG-4_DOG-PAW-4_AGE-DOG-9_BAR-DOG-9_BED-DOG-9,BAR-4_BED-4_CUP-4_PAW-4_AGE-9_BAR-9_BED-9,0
KEG-11,KEG,8,83.77172959,-61.85164402,10.55548263,WHY_ODD_TAR_WAS_LUG,KEG-WHY_KEG-ODD_KEG-TAR_KEG-WAS_KEG-LUG,KEG-ODD-11_KEG-TAR-11_KEG-WAS-11_KEG-LUG-11_KEG-WHY-8_KEG-TAR-8_KEG-LUG-8,ODD-11_TAR-11_WAS-11_LUG-11_WHY-8_TAR-8_LUG-8,0
DOG-9,DOG,9,-109.3831304,-20.90173802,-35.81172137,AGE_BAR_BED_CUP_PAW,AGE-DOG_BAR-DOG_BED-DOG_CUP-DOG_DOG-PAW,BAR-DOG-4_BED-DOG-4_CUP-DOG-4_DOG-PAW-4_AGE-DOG-9_BAR-DOG-9_BED-DOG-9,BAR-4_BED-4_CUP-4_PAW-4_AGE-9_BAR-9_BED-9,0
WIG-9,WIG,9,-83.42824041,-103.036941,-20.98122137,KEY_KIT_USE_WOW,KEY-WIG_KIT-WIG_USE-WIG_WIG-WOW,KEY-WIG-9_KIT-WIG-9_USE-WIG-9_WIG-WOW-9,KEY-9_KIT-9_USE-9_WOW-9,0
LUG-11,LUG,8,87.02662859,-36.21138802,-5.755776372,KEG_TUX,KEG-LUG_LUG-TUX,KEG-LUG-11_KEG-LUG-8_LUG-TUX-8,KEG-11_KEG-8_TUX-8,0
ORC-2,ORC,2,101.1758146,38.13227498,-80.54947137,ASK_BOY_OFF_TAG,ASK-ORC_BOY-ORC_OFF-ORC_ORC-TAG,ASK-ORC-2_BOY-ORC-2_OFF-ORC-2_ORC-TAG-2,ASK-2_BOY-2_OFF-2_TAG-2,0
RUM-5,RUM,5,-19.97606541,133.05074,-26.66302937,HOW_INK_OIL_PIE_REF_SIP,HOW-RUM_INK-RUM_OIL-RUM_PIE-RUM_REF-RUM_RUM-SIP,INK-RUM-3_OIL-RUM-3_RUM-SIP-3_HOW-RUM-5_OIL-RUM-5_REF-RUM-5_PIE-RUM-1,INK-3_OIL-3_SIP-3_HOW-5_OIL-5_REF-5_PIE-1,1
WIZ-4,WIZ,4,-94.22729741,61.19367898,16.15277063,FLY_SAY_TAX_VOW_ZZZ,FLY-WIZ_SAY-WIZ_TAX-WIZ_VOW-WIZ_WIZ-ZZZ,SAY-WIZ-4_TAX-WIZ-4_FLY-WIZ-5_VOW-WIZ-6_WIZ-ZZZ-4,SAY-4_TAX-4_FLY-5_VOW-6_ZZZ-6,0
TOY-7,TOY,7,37.08808359,78.05762498,53.34773463,DUB_EON_JOB_WET,DUB-TOY_EON-TOY_JOB-TOY_TOY-WET,DUB-TOY-5_JOB-TOY-5_EON-TOY-7_TOY-WET-7,DUB-5_JOB-5_EON-7_WET-7,0
NIL-5,NIL,7,22.39774359,57.19140898,50.77433863,ADO_AHI_EON_ERA,ADO-NIL_AHI-NIL_EON-NIL_ERA-NIL,ADO-NIL-5_AHI-NIL-7_EON-NIL-7_ERA-NIL-7,ADO-5_AHI-7_EON-7_ERA-7,0
TOY-5,TOY,7,34.48611959,80.90008598,51.65415463,DUB_EON_JOB_WET,DUB-TOY_EON-TOY_JOB-TOY_TOY-WET,DUB-TOY-5_JOB-TOY-5_EON-TOY-7_TOY-WET-7,DUB-5_JOB-5_EON-7_WET-7,0
ADO-5,ADO,5,11.85316059,92.98717298,38.38084263,JOB_NIL_WAR_ELF_PLY,ADO-JOB_ADO-NIL_ADO-WAR_ADO-ELF_ADO-PLY,ADO-JOB-5_ADO-NIL-5_ADO-WAR-5_ADO-PLY-5_ADO-ELF-5,JOB-5_NIL-5_WAR-5_PLY-5_ELF-1,0
TUX-2,TUX,8,107.8582086,-11.23492602,-23.19177837,FOX_GAS_IVY_LUG_PAY,FOX-TUX_GAS-TUX_IVY-TUX_LUG-TUX_PAY-TUX,FOX-TUX-2_IVY-TUX-2_LUG-TUX-8_PAY-TUX-8_GAS-TUX-11,FOX-2_IVY-2_LUG-8_PAY-8_GAS-11,0
LAM-12,LAM,12,-49.51198841,-46.33818502,61.93299363,ACT_ASH_LAB_TRY,ACT-LAM_ASH-LAM_LAB-LAM_LAM-TRY,ACT-LAM-12_ASH-LAM-12_LAB-LAM-12_LAM-TRY-12,ACT-12_ASH-12_LAB-12_TRY-6,0
WET-7,WET,7,55.73786259,71.53245898,30.98683663,BRO_DUB_ELF_NOM_TOY,BRO-WET_DUB-WET_ELF-WET_NOM-WET_TOY-WET,DUB-WET-1_ELF-WET-1_NOM-WET-1_BRO-WET-7_NOM-WET-7_TOY-WET-7,DUB-1_ELF-1_NOM-1_BRO-7_NOM-7_TOY-7,0
OVA-1,OVA,1,37.55681159,148.781207,-44.57590737,LEG_NIX_PIE_RAD,LEG-OVA_NIX-OVA_OVA-PIE_OVA-RAD,LEG-OVA-1_NIX-OVA-1_OVA-PIE-1_OVA-RAD-1,LEG-1_NIX-1_PIE-1_RAD-1,0
NIL-7,NIL,7,25.22632359,54.72796798,52.16379663,ADO_AHI_EON_ERA,ADO-NIL_AHI-NIL_EON-NIL_ERA-NIL,ADO-NIL-5_AHI-NIL-7_EON-NIL-7_ERA-NIL-7,ADO-5_AHI-7_EON-7_ERA-7,0
WET-1,WET,7,54.51494159,76.25100098,26.61509863,BRO_DUB_ELF_NOM_TOY,BRO-WET_DUB-WET_ELF-WET_NOM-WET_TOY-WET,DUB-WET-1_ELF-WET-1_NOM-WET-1_BRO-WET-7_NOM-WET-7_TOY-WET-7,DUB-1_ELF-1_NOM-1_BRO-7_NOM-7_TOY-7,0
POP-7,POP,7,80.11344359,20.84592298,39.43647463,ACE_EON_EYE_FIX_MAC,ACE-POP_EON-POP_EYE-POP_FIX-POP_MAC-POP,ACE-POP-7_EON-POP-7_EYE-POP-7_FIX-POP-7_MAC-POP-7,ACE-7_EON-7_EYE-7_FIX-7_MAC-7,0
LAX-12,LAX,6,-77.21039241,-16.97610502,26.33721463,BUG_GIN_HAM_MAD_NAN,BUG-LAX_GIN-LAX_HAM-LAX_LAX-MAD_LAX-NAN,BUG-LAX-12_LAX-MAD-12_GIN-LAX-6_HAM-LAX-6_LAX-NAN-6,BUG-12_MAD-12_GIN-6_HAM-6_NAN-6,0
GEL-10,GEL,10,53.08506359,-136.052756,7.895627628,EAR_SEX_PHI_ROB_MOO,EAR-GEL_GEL-SEX_GEL-PHI_GEL-ROB_GEL-MOO,EAR-GEL-10_GEL-SEX-10_GEL-ROB-10_GEL-MOO-10_GEL-PHI-10,EAR-10_SEX-10_ROB-10_MOO-10_PHI-8,0
PAW-4,PAW,4,-113.3547044,18.42387798,-36.97350437,CUP_DAY_DOG_SAY_ZIG,CUP-PAW_DAY-PAW_DOG-PAW_PAW-SAY_PAW-ZIG,CUP-PAW-4_DAY-PAW-4_DOG-PAW-4_PAW-SAY-4_PAW-ZIG-4,CUP-4_DAY-4_DOG-4_SAY-4_ZIG-4,0
ACE-7,ACE,7,82.95430959,41.79066798,19.02546163,BRO_YES_SUN_POP_HIT,ACE-BRO_ACE-YES_ACE-SUN_ACE-POP_ACE-HIT,ACE-BRO-7_ACE-YES-7_ACE-SUN-7_ACE-POP-7_ACE-HIT-7,BRO-7_YES-7_SUN-7_POP-7_HIT-7,0
